match_id,player_name,player_chat,action
22173,UselessLuke,gg,PROSOCIAL
47222,Lockey,legit damage mate. 900 for 225 mana. legit wards everywhere. teach me plz. legit bro. that hitbox. Llol. of course .. gg. geegee. plz slardar. every hit bash. bad game,UNCLEAR
43930,chizail,Yawa. ggwp. say whut. ggwp,UNCLEAR
47079,GysihatdieAntwort,gg wp,PROSOCIAL
3525,DragonForce,report mid noob. gg. report. storm,NOT-PROSOCIAL
12454,Imnoob,hahahaha. Wtf is that. Hahaha. ?. ?. ?. ?. road to 2k. :)),UNCLEAR
16302,초ㅕ뀨ㅒKOREA몸ㅇ라ㅓ�,you're giving this sven so much farm lol. with them creeps. sup,NOT-PROSOCIAL
39903,bOmbI,leave bot pink. no he not. solo with lich. haha. haha,UNCLEAR
33616,GGWP..MiddLeOneS,S. ggwp. commend me,UNCLEAR
29405,Baba_YAGAAAA,gg ez,NOT-PROSOCIAL
6638,stunvoodootakboo,gg,PROSOCIAL
5218,GreenCrack,wait plz. fucks wrong with u guys..... fucks wrong with u guys. easy mid thanks alch. now u wanna pause. fuck u. gg. easy mid. 2nd time ta,NOT-PROSOCIAL
456,Cory likes to slam his ass on u,ASDASDAHS:IJKADSHD,UNCLEAR
6539,Jayzer,callense. a nadie aqui le importa. gg wp. commend mvp warlock,UNCLEAR
43413,AriciPeRole,gg wp report me team except unding and templar. gg wp commend me ,NOT-PROSOCIAL
4450,Jeje,gg,PROSOCIAL
27265,manbearpig,GG,PROSOCIAL
21462,坦率和卢尔德,ez. gg,NOT-PROSOCIAL
43457,21161411,gg ff. alch destroyed all items. watch on this alch,NOT-PROSOCIAL
46960,VaSTarKinG,ROLF. Zaebal on. fucking mkb:D,NOT-PROSOCIAL
38216,Все Заебали,wp. gg. lol,PROSOCIAL
47061,zD.MeGa,pasame un carry q valga la pena. este juega con full 3. gg pa. ahora sibe a joder la linea,NOT-PROSOCIAL
34529,Saan ka Punta tapos basura Mush,wait. wait. wtf. Wait. Wtf. wtf. wtf. cant win fair?. pause. wtf. Wew. this . W D,NOT-PROSOCIAL
5897,InterStelLar,report sf pls,NOT-PROSOCIAL
29037,Karll,"skardar. so broken. You're literally bad. omg. Worst player. Picks the easy hero. LOL. stupid fucking brokenb hero. fuck off. ur gonna win no matter whatr. slardar is broken as fuck. LOL. SLARDAR. IS SO FUCKING HILARIOUS. OMFG. WHAT A FUCKING EASY HERO. LOOOOOOOOOOOOOOOOOOOOl. You're a fucking trashcan. Garbage player. I hope you're enojying your 1k MMR from spamming slar. It'll be gone soon. You fucking faggot. LOOOOOOOOOL. HOLY. FUCKING. SHIT. WHAT A JOKE. DO you feel goopd about picking slardar. I would hate myself. For being SO fucking bad that I have to pick the easiest, most broken hero in the game. Like you're literally 1k less than your MMR says. Because of how fucking easy that hero is. You're a huge fucking joke. what a fucking noob. pick slardar more you fuckjing faggot",NOT-PROSOCIAL
41766,Chocopie.Cool_Hwhip,report hus for being useless,NOT-PROSOCIAL
22375,It's not your fault,what seems to be the problem gentlemen. gg,PROSOCIAL
23486,BottomFeeder,gg,PROSOCIAL
300,Fiddler,ggwp,PROSOCIAL
8783,You when?,GG,PROSOCIAL
7442,Timmy Mágico Sama,U too. tailandia. oxapampa. :c,UNCLEAR
3075,RhythM,gg,PROSOCIAL
35225,w0lf,worth it . yeah 800 golds. so worth it. nope,UNCLEAR
9268,happy little clouds,YOU CAN STOP NOW. we got it. ggwp. useless picks on our side,NOT-PROSOCIAL
14725,hasan,po4emy ti 4toto piwew?. u are lucky this time. with out team,UNCLEAR
5505,Buster,gg,PROSOCIAL
737,AAA!,ez runas. ez,NOT-PROSOCIAL
41608,Jagar,"i bate sometimes too, its natural. gg",PROSOCIAL
32782,UFO,modo feed acvided ?. so pq ta ganhando. top nada. nada have vipe que jogou mau. nada gave. foi gg vipe ,UNCLEAR
8628,asDD,:DDD,UNCLEAR
41046,Celestialsend,hi. lol. lol . gg,UNCLEAR
29571,"Fram, ursul autist",manners pls. not axe's fault ur noobs. it's ok you lose anyway. even if he doesn't come back. wp ur shit. karma. god punished u. even tho ur probably smelly rusk. turks. my god > ur hezbollah shit. nice shackles. gg ez. ty 4 coins,NOT-PROSOCIAL
30911,KESELEK TETEK,haha,UNCLEAR
18500,학교MERLINI학교,hah,UNCLEAR
7095,Save me..........>,lol. lol. lol. gg. lol. lo. lol,UNCLEAR
35175,Bic,DIE. FFS,NOT-PROSOCIAL
27569,mega,dont need to around this pudge. i dont. nice,UNCLEAR
3947,Faded,37 minute battlefury xD. you're a fucking terrible player. i put my marker mid but he randoms twice and wanted it so. you're fucking bad stop talking zeus holy fuck,NOT-PROSOCIAL
2075,.:: Vo7z# サイタマ,PL said he will carry us. and look at him now. RIP 3k MMR. lol. so much beggar. EZ game. GG kids,NOT-PROSOCIAL
9667,fyrezx,wp es. eco. ggwp. close game. wp pl,PROSOCIAL
10495,Dr.Pulpita_Purulenta,AAHAHHAAHHAAHAHHAHA. AHAHAHHAAHAHHAA. NOOBS. RUSSIAN NOOBS,NOT-PROSOCIAL
33801,Shmigol,2ez. haha. hahaha. u lost cus u dont spaek english orange. ur fault. whoever doesnt speak english. its alwasy your fault. USW EST. speak english,NOT-PROSOCIAL
46957,Michael,sa imi bag pula in gura ta titirezule. pula mea pe gura ta sa fie. aaa. esti ro?. sunt arab din siria. belimi-ai pula. mai bine dati ff de acum. creste ogre. si va fute ca la vaslui. v-am zis. ',NOT-PROSOCIAL
40741,Furtum vitae,"sry all. ?. sven refuses to cary dust, cuz he dont need it. now all worth some gold. doesnt matter, medusa mid... picks clearly shows who gonna win. aha. lol. thanks slark. 4 rapier on the board?. 6?. only 1400 mmr games",NOT-PROSOCIAL
1976,8ropavE,gg wp,PROSOCIAL
41685,JasonFnBear,that lone creep lol. pro block. hahahhahahaaha. gg,UNCLEAR
33852,HeroMode,POP POP MOFO. this time we didnt have a shit es,NOT-PROSOCIAL
48835,@JayKlaz,ds good game tho,PROSOCIAL
22213,lajmie * Xtrfy,U SUCK. Stupid shitnoobs. scrubs:). Stupid aidskids. NIcoe. hahaha. xD. LaWL,NOT-PROSOCIAL
10825,Go back to league of legend,gg ff. your welcom,NOT-PROSOCIAL
43284,Rick,my friends call me big dick rick. but you can call me rick,UNCLEAR
37758,Drac,well do the smae. same*,UNCLEAR
44810,thatlaghegom,end this dog team. tuska want free farm top,NOT-PROSOCIAL
20982,DeSIGn,lol. lol u spined to fast~~. gg. gg,PROSOCIAL
26885,MAGNETO,haha,UNCLEAR
22366,Мотылёк,ggwp,PROSOCIAL
28520,twitch.tv/brickysha,ff,UNCLEAR
32540,Cable™,muere hdp. jajaajaj,NOT-PROSOCIAL
7124,HEY GUYS,dafuq is that angle. 1 sec need chanegb hotkley. g tq. gg,UNCLEAR
12158,TILT,worth,UNCLEAR
32857,Nicklaus,hi dude. last game?. with?. hello dude. this jug... :D. not good dude,UNCLEAR
30273,™҉ЅmєєLєуツ ✟,ty terror. xD,PROSOCIAL
24191,Knob Rocket,hiho godlick,UNCLEAR
18322,PENIS!,stfu lina. ggwp,NOT-PROSOCIAL
31190,Darknight,?. fuck yu. rofl. wtf. rofl. Ez. my rampage '(. ez,NOT-PROSOCIAL
6307,ツ,thx. gg,PROSOCIAL
37797,Mojo-Jojo,gg,PROSOCIAL
15123,96 W's til 5k,Lol. lol. get some,UNCLEAR
10067,ツ[i]DOii♥♥,lol. ??. End. end. ty,UNCLEAR
4563,Lumen de Lumine,3k gold wing. 0 15. im muting u,NOT-PROSOCIAL
8160,invnn,i know. wait poelase. ybe. BYE. i just did lol. with half health. and we are 4v5 bc u nigggers wont pause. 1v1 mid. BYE. Ty. bye :(. BYE. bye. bye?. good game !. well played. bye base :(,NOT-PROSOCIAL
5271,ekstralett,all random!. GG. fucking pussies. sometimes in life. you just cant be a man anymore. and you pick tony. ty. 100% too many. geges,NOT-PROSOCIAL
15569,CDEC.garder.doyou,nice. tyler swift. much legit. moouse,UNCLEAR
37897,MR. Robot,:v. .... jugg off,NOT-PROSOCIAL
39784,Can You Dig It?!,mistakes were made. kappa. kappa. kappa,UNCLEAR
3832,Нагибатор2004,"ff. did you see dat qop ult, i can't even breathe. you are no better m8 ",NOT-PROSOCIAL
16086,d@$her,gg wp. noob medusa,NOT-PROSOCIAL
9317,FK,gg . asshole carry,NOT-PROSOCIAL
16630,PUSSICAT,wp . gg wp,PROSOCIAL
23079,@LucarD,rapido que tengo que tirarme a la vieja del terror.  report terror,NOT-PROSOCIAL
44970,idi nahoy soka vodka,report lina. thx. thx for report lina. fucking braindead kid,NOT-PROSOCIAL
49182,Guppy,gg,PROSOCIAL
33219,Suttree,"Si. no puedo. Ahi esta. ty. g ty. .... y? puede tener bb. espera, tanto miedo le tenes?. gracias huskar. se hace el yankee para que no le de verguenza como se lo violo tinker mid. si te hizo bien el orto, callate un poco flaco. jajajaja",NOT-PROSOCIAL
6710,"Risky, Man of Mystery",uh. night man is fucked. idk what happened. he brb. gl hf. ?,UNCLEAR
47579,Fizus [FR],why so much anger...?. gg wp,PROSOCIAL
27809,born and raised in lp,YOLO. AR EU DOGSHIT. XD. AGAIN REBORN HITBOX. :))). CANT CLICK SILENCER. i know. i just to greedy. IDIOT. u lose retard XD. not me hehe. ez doom. random. k. ur 4.9 mmr. too high for me bro. so ez 5k pro lina. MAMKU IBAL. CAN U STOP BASHING ME FIRST HIT. Ember 2 orbs XDXDXDXDXDXDXDXD. UR THRONE MISTER,NOT-PROSOCIAL
24163,Inner,"you never shut up, do you",NOT-PROSOCIAL
32407,那个傻逼居然,re start,UNCLEAR
16345,Lon1k,gj gj. ). afk go push,UNCLEAR
37170,Steve,wp. yeah gg. dont be stupid. gay . wooo. so scare. haha. ==. ok. dont then. lose ,NOT-PROSOCIAL
26174,Hate you.IGMA,?. report sven and veng. veng carry. idiot,NOT-PROSOCIAL
33608,Clods,pro team. gg wp. best team,PROSOCIAL
2036,Petra Warrior of Light,"wp. retarded three, nice ruine. yeap yea. 3mretards",NOT-PROSOCIAL
12509,Mr. Sleeves,ez top. super ez. they think first blood means they did well. does that mean commend me?,NOT-PROSOCIAL
19296,Derpasaurus,U S A . ?. GOOD GAME,PROSOCIAL
26894,Pc11,ese io esta embarazada. calla cholo xd. su base. gg wp,UNCLEAR
34254,besomujeres,"His game was frozen noobs.. And it was obvious.. But way to win on computer issue.. Teamfight and 2 towers because of the internet.. Not to be overly salty, but that was a real prick move mid.",NOT-PROSOCIAL
35445,Ezo,ez. gg,NOT-PROSOCIAL
46042,Cm0tyn <ckr>,gg,PROSOCIAL
14112,T3GoCalD3,XD. Xd. jaja 3 para un suport. *Se vee que esta dificl esa linea. Carrys noobs. shh noob. wim noob. uf xd. Report wim pls. gg. team caca. Oh. jaja. xd. Carrys noobs. Xd. re ez mid. tem peru. team mashica. 4-22. agggggggggggggg.  agggggggggggg. 4-22,NOT-PROSOCIAL
47236,Blasé,zz,UNCLEAR
6919,D.S.G,lol. lol. gg,UNCLEAR
5559,method in my madness,?. AHAHAHHAH. RIMEDOTA. @RimeDota. L M F A O. Bash. BASH,UNCLEAR
26162,[ANG]102',GG,PROSOCIAL
15884,Maleficent,np,UNCLEAR
8099,Paul,OMG. TBD MORON,NOT-PROSOCIAL
31055,Akagameh,gg wp ff mid please .. im afk. :(. gg wp. commend void. commend void,NOT-PROSOCIAL
25498,Just4ReSpeCt,llisk. wait. he has problem. wtf. reported wr. fucking idiot. thats why u will fuckin lose. coz u are a cunt. dont be happy men. ez . yes u german cunt. xd. Ez. yea. u doing well. xd. my AA 100% win,NOT-PROSOCIAL
37577,DJ A-D-I-D-O-R,I have cancer. fuck you. cool. XD. haha. LOPL. 1 hp. gg wp. see you later. ez game. DANK MEMES,NOT-PROSOCIAL
7608,@BRBC,okay. rofl. nice combo. ZZ. to doom?. the bad as doom?. who rekt bot?. im flamer too. report me,NOT-PROSOCIAL
41351,Chuck Norris #ghostsec,you 2k trash. 8=====D-------oooooooooooooXXXXXXXXXXXX,NOT-PROSOCIAL
42167,CherNobyL,ty. lol,PROSOCIAL
6851,$iian,amoak pastiank fed polak et spil skak anorak bioak intet snak mange tak. worm,UNCLEAR
45675,The Only God,g.g,PROSOCIAL
12184,Karma,"LOL. lol. indeed. kappa. Kappa. youre shit. congratz. kappa. waiting for a hoo kthat misses. yea wow. :). kappa. just like at my tower with lion. x2. lol. this lagg tho. youre 2-5.Stfu please lmao. really?. good for you. keepo. kappa. Kappa. kappa. KAPPA. LOL. i cant move in peace. clinkz,y you no like peace?. xd. theyre eating cheese. damn. that damage tho. pa fed too hard. holy fucking shitty shit. just saw the 13-1. XD. kappa. touche. valve dota. well",NOT-PROSOCIAL
15784,°•Nofsky>,wkwkkw. emosi. itu emosi. beast nya. haha. awkoawkoawkaw. gg,UNCLEAR
16205,It's Disco Time Mothafucker,douchebag lich. ggwp,NOT-PROSOCIAL
22374,四拳,ty,PROSOCIAL
6549,Dulliest,gg,PROSOCIAL
38599,Yung Hurn,gg -.300. thats rough,UNCLEAR
24440,Ooze | hitbox.tv/oozex,ggwop,UNCLEAR
27843,piggybones,muted. xD,UNCLEAR
38458,BibaBo,happy def,UNCLEAR
31755,BRAH,gg,PROSOCIAL
17097,ItWasWritten,gg sf. TADINHA. GENTE. POXA,UNCLEAR
49125,so chineez,lol. TRASH LINA. TRASH WW,NOT-PROSOCIAL
26770,1v9,GG. ?. WTFD. FINGEEEEEEEEEEEEEEEEEEEEEEEEER. STROOOOOOOOOOOONGGG. ?. WHAT. WHY. MY HERP. MOVED. LIEK THIS. WHAT. THE . FUCK. GABENM. YES. IT IS. SORY. OK GG. USE. GG. AHAHAHAHAHAHAHAHAHAH. ONG. PLS. GOD. HELP ME. STAND THIS. team afkj))))))))))))). fu,NOT-PROSOCIAL
21259,Prv.KCHA,report my team. ez mid. report my team. no team. win ? . ez mid ? . noob. Ez huskar ? . hahaha. noob. gay ?. haha. ez mid ?. hit man ? . ez mid ?. haha. shhh noob. 9 - 12  ?. tf ?. iniador . ?. min 20. huskar 5 - 1. win 0 - 2 ?. hahaha. tu tienes la razon. supuestamente. finish fast. dicen ez  ?. ez mid. gg. ez mid. ez win,NOT-PROSOCIAL
49281,Crasken,Gg,PROSOCIAL
29173,DOTA 2,pls no abandonerino capuccino pastarino. very naisa katyshka. ig.hao. WutFace. EleGiggle. NotLikeThis. RuleFive. ?. ?. LmOA. yeah w/e. :[. #CUT4WW. EleGiggle. ez aquila. EleGiggle,UNCLEAR
20924,Rich Homie Dandy,gg,PROSOCIAL
46674,Myst,ggwp,PROSOCIAL
14404,scpaye,steam says he's offline. still offline. ez,NOT-PROSOCIAL
38949,Dream XD,end . i afk. end no def. no def. end,NOT-PROSOCIAL
20196,Opnek,wait pls. toilet,UNCLEAR
22681,[OSU] One Luv,plz. kill me. ez. ez,NOT-PROSOCIAL
22970,Gaylordfucker,FRESSE. KANACKENFOTZEN,NOT-PROSOCIAL
37960,The Huff,gg,PROSOCIAL
5204,TINY RICK,gg clinz,PROSOCIAL
41444,!PsychicMuffin,BUT AT WHAT COST. ^. we literally can't shut him up normally. you're not helping.,NOT-PROSOCIAL
7302,Big Kev (Jezz),soz my computer decided to commit sudoku. gg. ggwp,PROSOCIAL
3004,JussRiGhT <3,+,UNCLEAR
33488,P.Crow 池,report venom pls,UNCLEAR
13534,BamAlter,^^. gg. ty sven,PROSOCIAL
35370,Da'reje,gg,PROSOCIAL
15444,=),Lmao,UNCLEAR
19287,Marcosaka,Commend,UNCLEAR
33310,illumenaughty,ELLS. GG. @@. Is that doom 4k?. WTF IS HE DOING. Peenoy?. Peenoy is doing it now. MSKI IS DOING IT NOW. DONT HATE PEENOY. HAHAHA. MSKI VS SICRET. OMG,UNCLEAR
45850,nutrendo,GG. NICE. GAME,PROSOCIAL
26249,Volvo please!,"he needs to buy wards you know. nyx nyx nyx nyx nyx. nyx nyx nyx nyx nyx. nyx nyx nyx nyx nyx. to your mom's heart. my teammates still think that dust is OP. It's cheating, isn't it. NotLikeThis. report ogre",NOT-PROSOCIAL
6090,yolobear,gg boys,PROSOCIAL
39821,Colucci.Carlo,fucking trash game,NOT-PROSOCIAL
370,loosing streak,end. gg. end. yep. ded. 10% chance of winning. end. wtf. go. forever def,UNCLEAR
20193,Gary McKinnon ™,?. jajajaa,UNCLEAR
6296,HwaN,i had bkb doe. gg,UNCLEAR
4677,T r a s h', ?. ?.  ??.  ._.. .-.. bye. ty ?.  :p. mid.  xD. alche . ALCHEMIST.  aaa ?. BRA71L ?.  xD. gg.  -_-. fucking very ez mid. da fuck ?. tinker retarded,NOT-PROSOCIAL
6032,z[A]n,:>. :>. offline la. bu bu bu. lee pal. aduiii. Pro BH is real. i will take a nap. Call me when he gets here. no need. ur team try to unpause. we wait. xD. jk]. share me. WP,UNCLEAR
30623,sassonelvigneto@stocazzo.com,gg wp,PROSOCIAL
34234,.Splitdip.,I need to restart. My internet does this. wont be long. Thanks. Good to go. sorryu. D:. ez. What are we waiting for exactly,UNCLEAR
34595,Times_red,ult. gg. commend tb. he would have end it. but no. i need farm,UNCLEAR
40668,Alfred Pennyworth,gg,PROSOCIAL
47837,^Ryuzaki.np,balanced hero is dc'ed. biblethumb,UNCLEAR
40553,Cachafai,udd?. under de domo? . gg,UNCLEAR
44563,JumBitre,idd. ez game ez coins,NOT-PROSOCIAL
30733,CRAZY,i will report wr. what happend with him?. why did he start doing this. ok but u can't feed for this dude rofl. so childish. i don't think account buyer . it's just that 4k just sucks by himself. i mean if someone gonna buy an account i don't think that they will by a 4k  u know,NOT-PROSOCIAL
38934,XhiverX,ez,NOT-PROSOCIAL
22533,BlackHat,lol. ?. lol. 1-7. lol. commend pudge pls. pudge s dtill there. lol,UNCLEAR
37802,Peppa Pig,ez mid and stupid sf . bkb min 40. gg sf plis report bkb min 40,NOT-PROSOCIAL
7809,I have beef with Vegans,gg,PROSOCIAL
12406,Csanszi,sf you tped from mid?. pls tell us.  -1. lol,UNCLEAR
43545,ZHN,gg wp,PROSOCIAL
41804,Manitasdekaka,lucky denied . comeback. XD,UNCLEAR
24073,Moiznoleet,gg. lag. lel. gg. GG,UNCLEAR
34402,Dotp.MistaPink,lol well. i was dead back at base. and it tp'ed me back. sick trash talk brah.. really nailed it. still not mad. still weirded out by you guys. and the all chat thing,NOT-PROSOCIAL
23474,ZrKz!,ez :V why pick pa?. ez . \(:v)/,NOT-PROSOCIAL
29648,One Punch Man,pause 20 min pls. minus 2 int. minus 25 mmr,UNCLEAR
6417,爱上一个不该爱的人,"sven so kid,he die, last hit cant kill,he say me feed. kid?. noob feed. carry feed?. ya i know u kid. first time stun",NOT-PROSOCIAL
38826,WARRIOR,oh no jodas magnes,NOT-PROSOCIAL
33017,MI BOLA EN TU CULO,xd. xd. xd,UNCLEAR
35376,BlauArschBube,^^. ff. i won't help def. please go for the finish. we lost. ty for the game,NOT-PROSOCIAL
44954,Panda,ez win boyz. dire have a pig. a dragon. a prostitute. a weirdo. and a. chix wr. hi chix. ya EZ win. courier delivery. :D. uki. doom wants it. i give it. :D. see you next game :D. oh really?. lets see. you think 1 game can lp me?. what a nub. hahaha. not me. its doom. nope. he said why not throw now. hmm ya. hahahahaha. ya. all throw. HAHAHAHA. someones crying here. he wants his mmr back. :D. ya ya. ya. HAHA. i always encouter that. they report me but no LP. lol go go go. then still def. want to save his mmr. HAHAHAHHA. hes trying to save his MMR. HAHAHAHA. guys. want some siopao?. lol. lol. AA said. alche farm. HAHAHA. GG AA. wut wut. thanks,NOT-PROSOCIAL
11323,Graendal,gg,PROSOCIAL
45137,Doctor is coming,"mne kajetsya u nas kogoto ne hvataaet, tipa carry ili 4eto takoe.....?!?!?!?!?. da poh. a 4e ne tak? kuru ubil,tebya ubil. a skolko mne tebya ubivat'? 500?. tebya top ubil paru raz. gg wp. odin protiv 5 norm. oni vse turki. huli tut delat )",NOT-PROSOCIAL
21503,Lutch,pee. xD. gg,UNCLEAR
29178,†RaFa3L†,gg,PROSOCIAL
34224,Mach,gg. spec picker,NOT-PROSOCIAL
26548,[DPT!] Rubrub,wtf. XD. omfg. nice recipe btw. WTF. plis nerf. :(. WTF. OMFG. FUUUUUUUUUUUUUUUUUCK. .... fucker. juke master. motherfucker. GG,NOT-PROSOCIAL
21798,Dark Sun,wtf valver. i have good internet mate. and pc. gg wp,NOT-PROSOCIAL
13501,ALWAYSWANNADIE,wp,PROSOCIAL
12205,VoiDstones,ROFL. wisp. u wanna die or something ?. i know u are here. ???. how. i clicked. rofl. tiny. no. u are just lucky. (. rly. ????. ehat is ur problem. ... k. go see. Whatever. :DD. pub ?. k. what is this. tiny. just luck . all game. ahaha. 4.6. talking. :D. just kidding. calm down. ROFL. i know. rofl. peru :D. dalsalsdal,UNCLEAR
14020,"<font color=""#F546D5"">霸王-Re",GG,PROSOCIAL
27386,[_G-W_]Habitor,why?. gg wp,PROSOCIAL
5682,Capo di tutti capi,fuck. ficl ypoaisdfdmfhm. dust. ahahha,NOT-PROSOCIAL
1350,TCDC.,really my carry. gg. end pls. gg. really. gg. end. really bvoid. end ty. slark ez kill ,NOT-PROSOCIAL
47074,Crab,stfu. lol. stfu. idiot. stfu. lol. you?. ok. lol. forest doom. problem?. sf noob,NOT-PROSOCIAL
29461,sari,?. +. pidaro. dese nutts. tiny its really hard to carry our teammates. do you feel me bro?. ez. ez,NOT-PROSOCIAL
1393,Alucard,nice ember. deny pls. ty,PROSOCIAL
9811,ＳＵＮＮＹＣＯＬＯＵ�,kak tam alch?,UNCLEAR
49233,Viva La Perú,?. :S. shut up noob. its more easir win here :). again ... this server is very eazy. yea ,NOT-PROSOCIAL
34938,Conceptic:P,),UNCLEAR
18819,░ B A™A N ░,hahaha. GG :D. Weeee,PROSOCIAL
6429,#TeamBlue,gg no teven gonna play. I have neverp layed meepo. I'm sorry y'all. Hey. meepo isn't that bad after all. It's a bit sad when i have half the kills of my team.... There are 3 carries.. It's gg.. This is why you shouldnt overetend. ggwp. DK = Feeder. 3 - 13,NOT-PROSOCIAL
15078,Marcεlow.,gl hf. LMAO. me llega al pene la naga. LMAO. PUSH NIGGA. Ez game. :*. gg. commend me,NOT-PROSOCIAL
44087,Pippy,1 min to finish masturbating. did you know that semen is good for your face?. fun fact. see. im a spermologer. a person who collects trivia. did you know ancient romans used urine to freshen their breath?. fun fact. hey. what a resilient man. taking many minutes to reach climax. did you know that there is a plateau phase after you reach climax?. fun fact. that is why you cant jizz many times in a row. gg,NOT-PROSOCIAL
27262,Faisal,pfff. u r ruining game. if u have lag. fix ur net. not our fault. yea. u r support. not carry. go bottom. pffff. wow. lion. best team ever. let them fucking end,NOT-PROSOCIAL
15123,LEGOS,gg,PROSOCIAL
44359,52 SANTİM,in his defense. we raped him. specifically him. thanks for hooking :D. rot :(. gg wp,UNCLEAR
7909,Gay,TP. TP. gg wp,UNCLEAR
16063,`xiE,ggwp,PROSOCIAL
17152,Imoogi,my cat is on fire. 2 sec,UNCLEAR
14714,StickEmUpSucka,this team so bad. global and echo and this still dont commit. fuckin pussyass team. yolo,NOT-PROSOCIAL
4792,Damn Whore,VI KA. HEY AM . WHY ARE U NOT AM. dura na legionke. ebanuy unskill. BETTER PLAY AM. RETARD,NOT-PROSOCIAL
6262,SlayeR,?. +. ... +. ez win?. ez loosing tbd. ... Ez tbd lost. just finish,UNCLEAR
28066,SamuraiApocalypse,gg,PROSOCIAL
24615,victorioso,taaqui. ?. gg ix,UNCLEAR
20613,Pineapplefruitdude,i muted my team. min 2. ^^,NOT-PROSOCIAL
7622,Rad Chad. ♥,:3. ggwp! :),PROSOCIAL
24447,Vedi,ez. HAAHAHA. haha,NOT-PROSOCIAL
15728,豝,Lol. its funny when the retartds are the ones crying,NOT-PROSOCIAL
8245,KING,ok,UNCLEAR
23078,Yoruichi Shih?in,gl hf. Gg wp,PROSOCIAL
428,Jason,ggwp. nigga please. ez. ez game,NOT-PROSOCIAL
15214,Dr King Schultz,yeah youve never had shitty games orage. thats why youre 4k. right dumb fuck?. whos talking shit now orange you bitch. i cant believe you would talk shit with this pudge,NOT-PROSOCIAL
23477,Destro,"ggwp . nice es . fucker idiiot . fukung es no item,. Hard game . with fuking es. es usselss. ggwp this es like bithc. lol es. noob es fucker . carefull es fat . wwkwk. ttito. ggpw. l4 vs 5 . not fair gaem. es idiot shit . mmr wkkw . 1700 ",NOT-PROSOCIAL
24201,F.Kyu,gg team noob,NOT-PROSOCIAL
2025,jhaaa,HOok. ahahaha,UNCLEAR
29811,Marapolykazubrisemeno,gl hf,PROSOCIAL
45744,DDIRTY SHIT COVERED PERUVIAN,end the game please,UNCLEAR
47620,sanya_zlodei,mouse. fucking wi fi mouse. I need to switch it.. :)). gg. can you report invoker. end this. game. :)). Invoker gloves of haste. 13 minutes. ). afk. report please. this shit. he is pinging. aghs. 13 minutes. and invoker midas. :)). wow. wk woods. ))). ))). 1st pick. invoker. took my mid.. <3. lol. I even. don't give a fuck. when I saw. how he died. 2 times on mid. ))). and this wk woods. just insteresting. the fuck. this mmr system is. WK WOODS. ffs. just finish. lol. XDD. 1st pick invoker. ))),NOT-PROSOCIAL
18161,bigmachine,ggwp. easy,NOT-PROSOCIAL
15589,Hiwatari,rofl. 5 mid. hahha. nicetp. report slark. ez mid,NOT-PROSOCIAL
49237,ReCoVeRy,dont aim me. Sorry gyro. you are good,PROSOCIAL
3635,Morween,fuck you. the game already counts mate. firstblood's been dealt. ok,NOT-PROSOCIAL
36415,N1ls,check your life boys,NOT-PROSOCIAL
19263,yep,WTF. wtf. pLS REPORT THIS SHITEHAD. THX INVOKER. TO GIVE AWAY FREE WIN. TAKE YOUR MOMENT. AND REPORT HIM. DUDE THIS invo is shit. fuck you invker. worst fuckin player,NOT-PROSOCIAL
33588,JuanDomingoPeron,2 lixos mochila,NOT-PROSOCIAL
28966,Heretic Messiah,ayy. melee gaming. gg. 5k3 am kappa,UNCLEAR
12743,"Excalibur Ok Google, how to pla",net trabl. ???. ( ?? ?? ??). ( ?_?,UNCLEAR
24351,Nintendo [+ -- ..],nice push luna. out pikced,PROSOCIAL
9796,Bob Ross the raccoon overlord,gg wp,PROSOCIAL
28223,Dwily,gg ez,NOT-PROSOCIAL
35640,just chillin,dont blame. commend me. lmao,UNCLEAR
8809,Andy Go To School,?,UNCLEAR
8963,zZz.Zapp!,haha. go mid. buy courier. Come mid. }eyyyy. bruh,UNCLEAR
13629,WT.JTT,reported. VISAGE PICKERS. BEST FLAME EU. borin. g. do sth. tp sylla. fairplay. ez game. GGGGGGG. PEW PEW PEW PEW PEW,NOT-PROSOCIAL
12581,DarkanJS,wow man. freaking third war confirmed?. worth it. no one saw that. how did u notice tho. wards please. IN THE END. IT DOESNT EVEN MATTER,UNCLEAR
34021,Chadwick Paddy,gg,PROSOCIAL
8578,The Joker's Boyfriend,'worth it'. LOL U GUYS ARE TRASH,NOT-PROSOCIAL
14241,J E & C I<3,fb p tmr . fedd mid. end plizz noob mis ,NOT-PROSOCIAL
481,Ryusaind,natural creep,UNCLEAR
28291,RETARDS EVERYWHERE,gg,PROSOCIAL
7733,stupid.LEVEL 179,ez mid invok?. yep ez top,UNCLEAR
16734,HorizoN...[C]haiNs,GG,PROSOCIAL
23120,JLCentral,nooob ass team. except sk. rest retards,NOT-PROSOCIAL
34623,lax,:/. his hero stopped moving. im fine. gg,UNCLEAR
16705,K0SA R.to4k.mmr,IDC. report my team. i feed. gg wp. e. etz. lc. legion pick vs winter. fuck u. report sf and lc. ty. report jugger. afk. ty. jugger is even more retarded. then lc. bolive me. u are just asshole. cant even carry game. stupid cunt,NOT-PROSOCIAL
16611,eXotiCa,ta. hahahah. weaver from hero to zero. weaver from hero to zero. fail whale. lol weaver fail whale. so shit. from hero to zero. eat shit weaver. retard. fail whale,NOT-PROSOCIAL
