messages,labels
"""lol nub"". ""haha trash"". ""lol ez"". ""ez win"". ""ur bad"". ""sure kid"". ""lol cry"". ""haha noob"". ""ez pwn"". ""lol mad?"". ""ez clap"". ""lol git""",0
"""trash team"". ""so bad"". ""ez claps"". ""git gud"". ""uninstall noob"". ""pathetic like u"". ""destroyed ez"". ""aim sucks"". ""learn game"". ""trash effort"". ""like ur 12"". ""easy peasy""",0
"""lol ur worse"". ""noob alert"". ""ass player"". ""nah u"". ""lol too ez"". ""ur an ass"". ""lol mad?"". ""no u"". ""cry more"". ""lol rly?"". ""lmao ok"". ""gg noob""",0
"""thx 4 cover"". ""lol nice shot"". ""need help?"". ""gj team"". ""cme here"". ""keep goin"". ""heal u"". ""thnks buddy"". ""on ur left"". ""need ammo?"". ""watch 6"". ""nice play""",1
"""ur trash"". ""shut up pls"". ""ur bad"". ""play better"". ""nah u"". ""u suck"". ""useless"". ""whatever"". ""left?! noob"". ""get lost"". ""idc idiot"". ""ur lucky""",0
"""ez win"". ""haha team?"". ""XD noob"". ""wheres ur team?"". ""u suck"". ""easy claps"". ""ez game"". ""gg ez"". ""ur mad"". ""git gud"". ""so bad"". ""XD loser"". ""EZ PZ"". ""where r u?"". ""XD LOL"". ""keep crying"". ""git wrecked"". ""0 skills""",0
"""noobs lol"". ""ur trash"". ""just die"". ""dead like u"". ""1v1 bro"". ""shut up"". ""lame team"". ""tryhard much?"". ""XD cry more"". ""u wish"". ""report ur team"". ""pathetic"". ""noob fest"". ""hiding, noob"". ""pathetic bro"". ""bad team"". ""ez target"". ""try harder""",0
"""gg team"". ""need help?"". ""nice shot"". ""thanks man"". ""join me?"". ""close game"". ""cover me"". ""we got this"". ""gl hf"". ""report him"". ""nice try"". ""next round?""",1
"""noobs lol"". ""ur ass"". ""ur a bot"". ""whatever lmao"". ""gtfo"". ""u suck"". ""do it urself"". ""doubt it"". ""stfu"". ""cry more"". ""git gud"". ""u wish""",0
"""ez bots"". ""camp more"". ""gg noobs"". ""kill steal"". ""u mad?"". ""weakling""",0
"""ur trash"". ""says bot"". ""ur team sux"". ""git gud"". ""ez my ass"". ""keep crying""",0
"""All good"". ""Need help?"". ""Nice shot"". ""Bro, incoming"". ""Haha, close"". ""GV on me"". ""GG, man"". ""Well played"". ""Ok, regroup"". ""Sniper left"". ""Flank right"". ""Got ur six""",1
"""git gud"". ""noob alert"". ""ez kill"". ""thx bot"". ""u suck"". ""afk noob"". ""u trash"". ""bot aim"". ""team sucks"". ""thx bot"". ""nice try"". ""whatevr bot""",0
"""ez win"". ""haha noob"". ""play better"". ""so bad"". ""lol trash"". ""camp more"". ""stop hiding"". ""booooring"". ""git gud"". ""haha lame"". ""crybabies"". ""nice try""",0
"""try harder"". ""ur dead"". ""need aim"". ""go cry"". ""gg ez"". ""thx loser"". ""need luck"". ""u r noob"". ""thx zero"". ""ty fail"". ""need better"". ""thx joke""",1
"""lol nub"". ""git gud"". ""nice hacks"". ""loser xD"". ""cry more"". ""noob alert"". ""gg ez"". ""lame aim"". ""skill-less!"". ""camp king"". ""spawn kill"". ""LAME!!""",0
"""lmao camper"". ""XD bad"". ""haha trash"". ""ez camp"". ""salty much?"". ""XD mad"". ""u suck"". ""LOL run"". ""who? u?"". ""keep dyin"". ""haha again"". ""git lost""",0
"""need ammo"". ""nice play"". ""help point"". ""u got this"". ""cover me"". ""great shot"". ""follow me"". ""gj team"". ""close one"". ""watch back"". ""u ok?"". ""ty bro""",1
"""lol noob"". ""ez win"". ""learn 2 play"". ""weak team"". ""nope"". ""lucky noob"". ""whatever"". ""ugh useless"". ""ez pz"". ""where noob"". ""who cares"". ""pfft figures""",0
"""gg team"". ""need ammo?"". ""nice shot"". ""party up?"". ""i'll revive"". ""let's push"". ""cover u"". ""good try"". ""need back?"". ""im here"". ""let's flank"". ""need med?""",1
"""ez noobs"". ""come die"". ""ks idiot"". ""noob squad"". ""hurry up"". ""camp idiots"". ""useless"". ""shut up"". ""die noob"". ""so bad"". ""dont care"". ""get lost""",1
"""Need help?"". ""La got ya"". ""Haha, nice try"". ""You good?"". ""Cooperate pls"". ""I gotcha"". ""Thanks, all peace""",1
"""Lmao noobs"". ""Stfu, noob"". ""Die faster, loser"". ""Lmao I'm pro"". ""Nope, trash"". ""Git gud"". ""Haha peace off""",0
"""Need ammo?"". ""Nice shot!"". ""Invite guys"". ""Revive u?"". ""Lol gg"". ""Help needed?"". ""Well played!"". ""Cover me!"". ""Great job!"". ""Push together!"". ""Share loot?"". ""Invite you?""",1
"""Just die."". ""Come on."". ""U suck."". ""Just quit."". ""Come fight."". ""Just go."". ""Noob team."". ""U weak."". ""No one cares."". ""Come here."". ""Mine, mine."". ""Just don't.""",1
"""wait up"". ""let's go"". ""need help"". ""nice shot"". ""behind you"". ""good try"". ""need ammo"". ""move up"". ""lol close"". ""ok cool"". ""r u ok?"". ""let’s flank""",1
"""hurry noob"". ""ez win"". ""git gud"". ""stfu rtrd"". ""shut up"". ""u suck"". ""no, gay"". ""u slow"". ""ur trash"". ""lame bot"". ""idc noob"". ""4 what?""",0
"""ty 4 hlp"". ""u ok?"". ""nice snipe"". ""in1vite squad"". ""im cover u"". ""gg team"". ""share loot?"". ""thx 4 res"". ""heal u"". ""come base"". ""gj B"". ""im here""",1
"""idc"". ""stfu"". ""noob"". ""no wannabes"". ""w8der"". ""we lost"". ""get ur own"". ""whatever"". ""need pro"". ""u is bad"". ""u suk"". ""y tf?""",1
"""Noob team"". ""lol trash"". ""srsly noob"". ""team sucks"". ""lol ez"". ""quit trash"". ""noobs everywhere"". ""team noobs"". ""git lost"". ""lol noob"". ""bad team"". ""ez win""",0
"""gg blame"". ""bro pls"". ""git gud"". ""ur bad"". ""join fail"". ""gg ez"". ""gg np"". ""lol why"". ""join joke"". ""cry more"". ""gg nubs"". ""no bro""",1
"""ur bad"". ""team xd"". ""git gud"". ""lol bad"". ""noobs team"". ""bad move"". ""gg ez"". ""stop bot"". ""team down"". ""haha bad"". ""rush bots"". ""git rekt""",0
"""u bot"". ""haha trash"". ""respawn bot"". ""xd respawn"". ""bot carry"". ""haha loser"". ""trash camper"". ""lol bad"". ""respawn nub"". ""ur slow"". ""lol fail"". ""noob team""",1
"""ez win"". ""haha noob"". ""git gud"". ""u suck"". ""ez claps"". ""bad aim"". ""haha nub"". ""ur bad"". ""git rekt"". ""ez game"". ""no skill"". ""haha dead""",0
"""bad team"". ""lol wtf"". ""xd trash"". ""lol ok"". ""tryhard much?"". ""xd pro"". ""team fail"". ""lol gg"". ""chill man"". ""try again"". ""lol pls"". ""toxic huh?""",0
"""ur trash"". ""git gud"". ""ez win"". ""u bad"". ""lol trash"". ""bury u"". ""noob team"". ""ez clap"". ""respawn bot"". ""stop hiding"". ""gg ez"". ""hack much?""",0
"""lol come"". ""respawn noob"". ""try harder"". ""sry loser"". ""come back"". ""sure dead"". ""toxic fool"". ""sry scrub"". ""ur bad"". ""come fight"". ""respawn cya"". ""lol u mad""",1
"""noob team"". ""lmao gay"". ""git rekt"". ""ez win"". ""noob lmao"". ""trash gay"". ""aim bot"". ""lmao fail"". ""gg ez"". ""gget guud"". ""always lost"". ""gay kids""",0
"""dont cry"". ""you're trash"". ""no skill"". ""ur bad"". ""dont care"". ""gay team"". ""can't play"". ""ur joke"". ""same team"". ""play smart"". ""dont blame"". ""learn game""",0
"""lol nice shot"". ""come here"". ""gg bro"". ""need help?"". ""party up?"". ""let's go"". ""lol chill"". ""follow me"". ""good try"". ""wait here"". ""cover pls"". ""nice job""",1
"""git gud"". ""u'r bad"". ""lmao u wish"". ""nah ass"". ""ur too bad"". ""u sux"". ""noob"". ""no thx"". ""lmao fail"". ""nah u suck"". ""u noob"". ""lucky ass""",0
"""Need help?"". ""Watch left."". ""Cover me!"". ""Nice shot!"". ""Guys, regroup."". ""Ammo here!"". ""GG, team!"". ""Rush B."". ""Flank now!"". ""Good save!"". ""Move up!"". ""UAV ready.""",1
"""Noob move."". ""Ugh, bot."". ""Yeah, right."". ""Ty, bot."". ""Party's dead."". ""Who asked?"". ""Luck, bot."". ""Bad plan."". ""You're dumb."". ""Ty, guys."". ""You won't."". ""Big deal.""",1
"""noob lol"". ""git gud"". ""stop whining"". ""too ez"". ""lol git"". ""ur bad""",0
"""ur trash"". ""join noob"". ""ez win"". ""u wish"". ""need skill"". ""obv trash""",1
"""Team sux"". ""U campin?"". ""Git gud"". ""Ez win"". ""U trash"". ""Team bots""",0
"""Stay alive"". ""Near spawn"". ""Respawn n00b"". ""Try hard"". ""Nice try"". ""Stay quiet""",1
"""Join pls"". ""Sorry!"". ""Need help?"". ""Come here!"". ""Good try"". ""Careful!"". ""I'm here"". ""Well done"". ""Watch out"". ""Nice shot"". ""Need ammo?"". ""I'll cover"". ""On ur 6""",1
"""ur bad"". ""ez kill"". ""lol noob"". ""ur trash"". ""lol loser"". ""ez win"". ""ur dead"". ""lol ur bad"". ""too slow"". ""easy game"". ""nah loser"". ""ur weak"". ""lol don't care""",0
"""need help?"". ""lol np"". ""thx for cover"". ""on my way"". ""gg team"". ""we tried lol"". ""bot ahead"". ""careful, snipers"". ""thx for revive"". ""here for u"". ""need ammo?"". ""share ammo""",1
"""noob go!!"". ""where u go!?"". ""move guys!"". ""too slow!"". ""bad team"". ""try respawn!"". ""u die"". ""go die"". ""just die"". ""useless help"". ""respawn idiot"". ""useless share""",1
"""n1ce play!"". ""need help?"". ""invite me"". ""follow me"". ""gg bro"". ""got ur back"". ""cover u"". ""team up?"". ""respawn quick"". ""got ammo?"". ""care pack?"". ""nice strat""",1
"""die xd"". ""ur bad"". ""nah gay"". ""lol noob"". ""u suck"". ""trash game"". ""yawn lame"". ""weak team"". ""gtfo noob"". ""waste it"". ""mine gay"". ""pffft ok""",0
"""Follow me"". ""Ping enemy"". ""Lol good try"". ""Need help?"". ""GG team"". ""Almost there"". ""Behind you"". ""Nice shot!"". ""Fall back"". ""Need ammo?"". ""Chill lol"". ""Careful!""",1
"""Ur trash"". ""Ur blind"". ""U suck"". ""Lame game"". ""Stfu"". ""Play better"". ""Ur dead"". ""Wtf noob"". ""Weak move"". ""Noob mistake"". ""Ur annoying"". ""Ur gay""",0
"""Need help?"". ""Nice try!"". ""Go left"". ""Play safe"". ""GG, lol"". ""Come here"". ""You ok?"". ""Careful!"". ""Revive u"". ""Oops, sorry"". ""Chill, man"". ""Good game""",1
"""Git gud"". ""U suck"". ""Dont tel me"". ""Run n gun"". ""Noob team"". ""Nah, loser"". ""Shut up"". ""Dont care"". ""Dnt need"". ""LOL, trash"". ""LMAO, nah"". ""Team bad""",0
"""ur trash"". ""bot alert"". ""ur deadweight"". ""gg ez"". ""uninstall pls"". ""carried u""",0
"""wait n see"". ""team or no?"". ""just join"". ""u noob"". ""try me"". ""1v1 bro""",1
"""ur trash"". ""gg? more like bg"". ""trash play lol"". ""gg 4 u is gg 4 garbage"". ""play rly bad"". ""try harder trash"". ""gg? cry more"". ""trash at best"". ""0 kills, noob"". ""play street fighter""",0
"""lmao noob"". ""dont even try"". ""u mad?"". ""lmao u wish"". ""dont care lol"". ""noob spotted"". ""lmao, you fail"". ""carry urself"". ""lmao, k/d?"". ""LOL, ok noob""",0
"""nice shot!"". ""need heal?"". ""gg team"". ""cover me!"". ""lol, close!"". ""u good?"". ""here, ammo!"". ""great job!"". ""regroup pls"". ""thx, revive"". ""go get em!"". ""fun match""",1
"""lucky hit"". ""ur useless"". ""trash game"". ""move faster"". ""pathetic aim"". ""shut up"". ""so slow"". ""whatever"". ""wait idiot"". ""nah, die"". ""noob team"". ""not rly""",1
"""help pls"". ""follow me"". ""enemy pinged"". ""careful trap"". ""gg team"". ""def pls"". ""u ok?""",1
"""noob team"". ""stop camping"". ""useless ping"". ""noob trap"". ""no gg"". ""too late""",0
"""need backup"". ""thx bro"". ""u ok?"". ""cover u"". ""ammo here"". ""grab it"". ""heal u"". ""stay safe"". ""go left"". ""nice shot"". ""need sniper"". ""thx dude"". ""spotted 3"". ""careful bro"". ""take point"". ""trust u"". ""revive u"". ""almost there"". ""grab loot"". ""share some"". ""u rock!"". ""team win"". ""flank right"". ""ggs bro""",1
"""ok lol"". ""ok"". ""lol yeah"". ""w/e"". ""ok"". ""duh"". ""ok"". ""lol"". ""ok"". ""k whatever"". ""ok"". ""lol"". ""ok"". ""sure"". ""ok"". ""lol"". ""ok"". ""whatever"". ""ok"". ""lol nah"". ""ok"". ""lol sure"". ""ok"". ""whatever""",1
"""Need helpp"". ""Nice shot!"". ""Revive pls"". ""gg team"". ""Cover you"". ""Great play"". ""Ammo here!"". ""You okay?"". ""Let’s win!"". ""Heal up!"". ""Well played!"". ""Try again?""",1
"""U suck"". ""Dumb luck"". ""Git gud"". ""Stfu"". ""Useless ass"". ""Whatever, noob"". ""Noob needs it"". ""As if u care"". ""Not with you"". ""Why bother?"". ""Shut it, nerd"". ""Waste of time""",0
"""ur trash"". ""lmao u suck"". ""trash team"". ""git gud"". ""so bad"". ""laughable skills"". ""lol feeder"". ""ur joke"". ""gg trash"". ""uninstall game"". ""useless team"". ""ur pathetic""",0
"""help near"". ""ok stop"". ""ok, quit"". ""need help"". ""ur lost"". ""ok, near"". ""help now"". ""toxic much?"". ""ok, sure"". ""need assist"". ""ok, coming"". ""noob near""",1
"""u suck"". ""lol team"". ""noobs team"". ""trash team"". ""learn game"". ""lol noobzz"". ""team idiots""",0
"""camp more"". ""git gud"". ""lmao ass"". ""keep camping"". ""u salty"". ""cry more"". ""nice try""",0
"""thx bro"". ""need help?"". ""haha gg guy"". ""got u!"". ""cover me"". ""nice shot"". ""coming!"". ""thx man"". ""got meds?"". ""sharing ammo"". ""reviving u"". ""wp team""",1
"""noob play"". ""ur trash"". ""lagging play"". ""finally"". ""git gud"". ""luck play"". ""late!"". ""yeah right"". ""get some"". ""mine now"". ""finally!"". ""didn’t play""",1
"""lol nice shot"". ""need backup"". ""sniper NW hill"". ""gg gguys"". ""good cover"". ""let's go team"". ""focused on obj"". ""medkit here"". ""sniper spotted"". ""regroup pls"". ""push left"". ""great assist""",1
"""u suck"". ""come solo"". ""thx captain obvious"". ""noobs everywhere"". ""stay dead"". ""slow af"". ""who cares"". ""eat lead"". ""thnx genius"". ""fight me"". ""u die"". ""still trash""",1
"""join us"". ""need help?"". ""lol nice"". ""come here"". ""ammo here"". ""great shot"". ""let's push"". ""join voice?"". ""ggwp all"". ""heal you"". ""nice play!"". ""we're close""",1
"""noob team"". ""get gud"". ""ez kill"". ""always camping"". ""useless team"". ""just lucky"". ""nah, campin"". ""too noob"". ""ez win"". ""waste time"". ""carried team"". ""u wish""",0
"""ez noob"". ""uninstall kid"". ""lmao trash"". ""that it?"". ""loser lol"". ""sad effort"". ""noob squad"". ""learn aim"". ""lol fail"". ""camp more"". ""weak play"". ""cry more""",0
"""got lucky"". ""stay mad"". ""join my team?"". ""got proof?"". ""stay salty"". ""got rekt"". ""got MVP"". ""stay down"". ""got skills"". ""join lobby"". ""got carry"". ""stay bad""",1
"""u ok?"". ""let's party"". ""join me"". ""gg team"". ""need help?"". ""watch out!"". ""come here"". ""nice try"". ""cover u"". ""take point"". ""keep going"". ""all good?""",1
"""lmao noob"". ""camping xd"". ""nah u suck"". ""lucky shot"". ""ur trash"". ""lmao pls"". ""nope, loser"". ""got rekt xd"". ""useless"". ""u scrub"". ""so bad"". ""ez kill lmao""",0
"""pls follow"". ""need help"". ""cover me"". ""flank left"". ""good try"". ""regroup team"". ""watch out"". ""thx man"". ""nice shot"". ""req backup"". ""push forward"". ""u ok?""",1
"""go alone"". ""im busy"". ""gg noob"". ""nah dont"". ""easy win"". ""just go"". ""whatever"". ""who cares"". ""bout time"". ""u dead"". ""im tired"". ""shut up""",1
"""Gr8 job!"". ""Need help?"". ""Go left!"". ""We got this!"". ""Play smart."". ""Nice shot!"". ""Ty for cover!"". ""Good try!"". ""Revive here?"". ""Fallback sorry"". ""Need armor?"". ""GG all!""",1
"""U wish."". ""Nah, noob."". ""Uhh trash."". ""Like u could."". ""Dumb move."". ""Just luck."". ""U suk."". ""Rly? Pathetic."". ""Like u help."". ""Geez, gay."". ""Useless now."". ""Yeah, right.""",0
"""stfu noob"". ""team suks"". ""camping trash"". ""learn play"". ""stop dying"". ""useless team"". ""more camping?"". ""no skill"". ""feeding kills"". ""sick of u"". ""pathetic team""",0
"""haha gitgud"". ""u need aim"". ""need backup"". ""follow pro"". ""haha so bad"". ""need strats"". ""follow orders"". ""haha ez win"". ""u need help"". ""haha cry more"". ""need real gun""",1
"""bot east"". ""got ur back"". ""assist?"". ""help near obj"". ""sorry bro"". ""cover u"". ""gg bro""",1
"""l2p, noob"". ""w/e, respawned"". ""git gud"". ""useless team"". ""cya never"". ""rofl, noob"". ""not 4 u""",1
"""trash team"". ""ez noobs"". ""camping losers"". ""u suck"". ""trash aim"". ""lol gay"". ""ez pz"". ""u trash"". ""camp more"". ""bad team"". ""ez kills"". ""useless team""",0
"""u mad?"". ""lol tryhard"". ""git gud"". ""sad kid"". ""ur ass"". ""nice insult?"". ""stay mad"". ""u wish"". ""u salty?"". ""fun game"". ""big deal"". ""cry more""",0
"""u ok?"". ""gl guys!"". ""haha nice"". ""play near"". ""thnx man"". ""nice try"". ""team up?"". ""coming!"". ""got u"". ""lets win!"". ""need help?"". ""on ur left""",1
"""u suck"". ""stfu noobs"". ""u trash"". ""go away"". ""whatever"". ""too slow"". ""idc loser"". ""hurry moron"". ""pathetic"". ""yeah right"". ""noob alert"". ""useless advice""",1
"""Team sux"". ""Stop camping"". ""Like noob"". ""Do somthing"". ""Move idiot"". ""GG trash"". ""Team useless"". ""Like why?"". ""Get gud"". ""Here again??"". ""Trash players"". ""Rly team?""",0
"""Ur trash"". ""U mad?"". ""Gay team"". ""U ded lol"". ""U suck"". ""Bad kid"". ""Lame af"". ""So gay"". ""U first"". ""Ur sad"". ""Luv ur salt"". ""Ur noob""",0
"""Sniper on ridge"". ""Need backup"". ""Covering you"". ""GG, team"". ""Well played"". ""Watch left"". ""Lol nice shot""",1
"""Noob spotted"". ""Git gud"". ""Bot move"". ""Not even close"". ""Useless team"". ""Too slow"". ""Lucky hit""",0
"""need help?"". ""gg guys"". ""lol nice"". ""take cover"". ""thx bro"". ""well done"". ""need ammo?"". ""nice shot"". ""you good?"". ""let’s win"". ""run now"". ""carry team""",1
"""just die"". ""shut up"". ""noob join"". ""just play"". ""go away"". ""you're trash"". ""no thanks"". ""whatever"". ""just stop"". ""doubt it"". ""don’t care"". ""just quit""",1
"""Need backup"". ""Bro, respawn!"". ""Got medkits"". ""Behind you!"". ""Nice shot!"". ""Flank left"". ""UAV up"". ""Group up"". ""Need ammo?"". ""Hang tight"". ""I'm down"". ""GG, bro!""",1
"""ur slow"". ""idc"". ""leave me"". ""nah noob"". ""xd same"". ""luck lol"". ""handle urself"". ""who cares"". ""muting u"". ""like wut?"". ""u keep it"". ""ur bad"". ""gg ez"". ""pass"". ""deal w it"". ""blinder u"". ""dont care"". ""avoid it"". ""no thanks"". ""ur welcome"". ""u suck"". ""u do it"". ""dont need u"". ""ur deaf"". ""like whatever""",0
"""Useless team"". ""Lol, try harder"". ""Just die already"". ""Good luck, ass"". ""Too slow, noob"". ""Why bother?"". ""Lucky ass"". ""Lame aim"". ""Late to party"". ""Stop asking"". ""You go then"". ""Same shit"". ""Stealing that"". ""Lol, thanks"". ""Pointless team"". ""Whatever"". ""You plant it"". ""Too slow"". ""About time"". ""Don’t care"". ""In your dreams"". ""Yay, so what?"". ""Boring match"". ""Not really""",0
"""need help"". ""I’m reviving"". ""ur bad"". ""u ded"". ""help me"". ""im trapped"". ""revive pls"". ""not again"". ""need cover"". ""coming fast"". ""revive me"". ""im serious""",1
"""u noob"". ""haha die"". ""stop camping"". ""noob strats"". ""nice aim"". ""haha lol"". ""camper spotted"". ""noob haha"". ""LOL u"". ""git gud"". ""easy kill"". ""haha noob"". ""weak game"". ""try harder"". ""miss again?"". ""noob move"". ""afk camper"". ""LOL u"". ""no help"". ""toxic much"". ""u trash"". ""haha nope"". ""ez win"". ""noob rage""",0
"""u bad"". ""lol bot"". ""xd noob"". ""w/e kid"". ""pfft bad"". ""gg bot"". ""lol trash"". ""stop msg"". ""git gud"". ""pffft noob"". ""carry bot""",0
"""u all bots"". ""no, noob"". ""luck, bot"". ""u trash"". ""get lost"". ""do it urself"". ""we lost"". ""ur fault"". ""too late"". ""useless"". ""stop lying"". ""shut up"". ""nah"". ""figure it"". ""we're bad"". ""always lose"". ""dont care"". ""pathetic"". ""leave me"". ""go away"". ""i see"". ""yeah right"". ""noob team"". ""stfu""",0
"""Need ammo?"". ""Near obj"". ""Pls stay"". ""Haha nice!"". ""Cover me"". ""Great job!"". ""Careful"". ""On ur six"". ""Can help"". ""This way"". ""Haha great!"". ""Need med?""",1
"""need ammo?"". ""take cover"". ""got u"". ""well played"". ""reviving u"". ""thanks"". ""gg"". ""nice shot"". ""grenades here"". ""u deserved"". ""regroup pls"". ""stay safe"". ""behind u!"". ""fun game""",1
"""Noob team"". ""useless, like wtf"". ""gg ez"". ""like, move!"". ""hax noob"". ""team, trash!"". ""l2p, noob"". ""why team??"". ""lol, team sux"". ""noob, like rlly"". ""team, zog"". ""like, focus!""",0
