messages,labels
"""ur trash"". ""lol mad?"". ""git gud"". ""lol noob!"". ""ur bad"". ""lol sad"". ""lol w.e"". ""ur rage"". ""lol cry""",1
"""lol u ass"". ""git gud"". ""ez win"". ""haha ass"". ""camp much?"". ""bot moves"". ""aim better"". ""weak play"". ""dumb noob"". ""so bad"". ""trash crew"". ""LMAO noob""",1
"""u wish"". ""dont care"". ""ur trash"". ""ass yourself"". ""dont cry"". ""ur blind"". ""lol ok"". ""ur cute"". ""dont talk"". ""lol sure"". ""ur alone"". ""dont care""",1
"""enemy near"". ""follow pls"". ""need cover"". ""ty for assist"". ""ammo here"". ""come help"". ""good shot"". ""keep going"". ""reviving u"". ""almost there""",0
"""stfu"". ""noob xd"". ""git gud"". ""whatever"". ""take it urself"". ""nope xd"". ""lol scrub"". ""team sucks"". ""stfu u suck"". ""not helpin xd""",1
"""need help?"". ""nice try"". ""follow me"". ""great shot"". ""thx team"". ""u good?""",0
"""noob ass"". ""ez kill"". ""shut up"". ""luck bot"". ""carry u"". ""asswipe""",1
"""Need help?"". ""Laater"". ""Thank you"". ""U ok?"". ""Good try"". ""Close game"". ""Nice shot"". ""Want more?"". ""Well played"". ""Next time?""",0
"""noob"". ""lol ez"". ""asss"". ""u suck"". ""lmao"". ""ez win"". ""my kill"". ""you wish"". ""pfft"". ""gg loser""",1
"""ur bad"". ""ez win"". ""stop camping"". ""ur trash"". ""gg easy"". ""learn 2 play"". ""no skill"". ""git gud"". ""why team?"". ""lmao ur bad"". ""ez game"". ""ur boring""",1
"""lol team?"". ""not ur team"". ""team sux lol"". ""team better"". ""team carried"". ""team wins"". ""lol team"". ""ur crying"". ""ur noob"". ""team laughing"". ""team owns"". ""lol ok""",1
"""Need backup"". ""gg guys"". ""Help mid"". ""thx bro"". ""nice shot"". ""follow me"". ""bot here"". ""regroup, guys"". ""care package"". ""push obj"". ""u good?""",0
"""u suck"". ""awful noob"". ""useless team"". ""bad at game"". ""lucky bot"". ""ur trash"". ""stop camping"". ""worst ever"". ""too slow"". ""dumb move"". ""noob u""",1
"""bot team"". ""u trash"". ""camp more"". ""git gud"". ""u suck"". ""really? bot"". ""ur bad"". ""uninstall""",1
"""lol noob"". ""ez kills"". ""cry more"". ""stay mad"". ""ez win"". ""LOL no aim"". ""trash aim"". ""gg noob""",1
"""need ammo"". ""thx buddy"". ""hey np :)"". ""let's win"". ""good shot!"". ""keep going"". ""thx for help""",0
"""lol ok"". ""ur so bad"". ""ur still trash"". ""ok ok"". ""whatever"". ""can't stop"". ""lol anytime""",0
"""dont camp"". ""xd bot"". ""team suck"". ""dont feed"". ""xd noob"". ""dont try""",1
"""just play"". ""tbh trash"". ""just quit"". ""thank god"". ""just luck"". ""bot play""",0
"""need help?"". ""lol, team up?"". ""haha, invite?"". ""cover me?"". ""pls stick close"". ""invite me back?"". ""gg, no worries!""",0
"""ur trash"". ""noob, bot"". ""ur waste"". ""ur dead"". ""ur team sucks"". ""lmao ur bot""",1
"""need help?"". ""im comin"". ""stay safe"". ""nice move"". ""come on"". ""we got this"". ""gg wp""",0
"""noob lmao"". ""lol ur gay"". ""xd whatever"". ""stfu nerd"". ""lmao tryhard"". ""ez game""",1
"""you ok?"". ""need help?"". ""join party?"". ""sorry bout last game"". ""clear left"". ""thx for assist""",0
"""git gud"". ""lol noob"". ""no, gg"". ""whatevr"". ""u dead"". ""lol ок нуб""",0
"""Need help?"". ""Nice play bro!"". ""Let's go!"". ""Stick together"". ""Great shot! TY""",0
"""STFU ass"". ""You suck"". ""Leave game"". ""Useless ass"". ""Whatever loser""",1
"""u r trash"". ""ez win"". ""u mad?"". ""git gud"". ""ez again"". ""lol nub"". ""cant aim?"". ""ez kill"". ""ur bad"". ""u ded""",1
"""plz, lol"". ""sure, come"". ""lol noob"". ""come try"". ""keep dreaming"". ""cry more"". ""pls try"". ""come get"". ""plz, haha"". ""gg ez""",0
"""Nice try, ass."". ""Dont even."". ""Noob alert!"". ""GG, bot."". ""Lame moves."". ""Git gud!"". ""Pathetic aim."". ""Keep dying."". ""U trash."". ""Stop feeding."". ""Gtfo, bot.""",1
"""Bot mode."". ""Skill issue."". ""U bad. xd"". ""Ass play."". ""Try harder."". ""Noob vibes."". ""Missed again?"". ""Stay bad."". ""Bot lvl."". ""Can't aim?"". ""Stay lost.""",1
"""Need ammo?"". ""Cover u"". ""Ty for assist"". ""Team up?"". ""Nice snipe"". ""U did gr8"". ""Need med?"". ""Help you?""",0
"""lol noob"". ""ok sure"". ""whatev lol"". ""im good"". ""fluke lol"". ""ok whatever"". ""im fine"". ""lol stop""",0
"""gg trash"". ""get gud"". ""ez game"". ""bad aim"". ""pea shooter"". ""trash aim"". ""hacker xd"". ""bad map"". ""rage quit"". ""haha ez"". ""too easy"". ""bottom frag"". ""lucker"". ""pathetic"". ""aim bot"". ""trash af"". ""bots bro"". ""hax kid"". ""skill issue"". ""gg trash""",1
"""lol noob"". ""like ur mom"". ""haha loser"". ""haha k/d"". ""lol camper"". ""like that?"". ""lol salt"". ""like u care"". ""lol gg"". ""like rematch?"". ""lol scrub"". ""haha kid"". ""like skill"". ""lol keep trying"". ""like really?"". ""lol gg bois"". ""like ur team"". ""lol cry more"". ""haha right"". ""lol noob""",1
"""come mid"". ""need help?"". ""lol ok"". ""land safe"". ""cover u"". ""u got this"". ""haha ok""",0
"""noob stop"". ""stfu noob"". ""bad team"". ""rush b"". ""noobs all"". ""stfu team""",1
"""need help"". ""pls cover"". ""join squad"". ""pls move"". ""need backup"". ""thx anyway""",0
"""n00b"". ""git gud"". ""dont care"". ""u suck"". ""too slow"". ""whatever""",0
"""ur ass"". ""trash aim"". ""git gud"". ""lol jokes"". ""u wish"". ""stay trash"". ""same spot""",1
"""lol near u"". ""come here"". ""ok nub"". ""1v1 scrub"". ""ez clap"". ""near spawn""",0
"""stay left"". ""need backup"". ""good shot"". ""regroup near"". ""cover me"". ""come help""",0
"""noob, im there"". ""yessir, bro"". ""finally, trash"". ""nah, im solo"". ""u sure, bro?"". ""gg loser""",0
"""ur trash"". ""lol git gud"". ""ez win"". ""ass moves"". ""bot kid"". ""lol scrub"". ""trash play"". ""lol u mad"". ""trash team"". ""no kill"". ""ez life"". ""lol trash"". ""nice fail"". ""lol idiot""",1
"""stfu noob"". ""gay aim"". ""team fail"". ""cry more"". ""git lost"". ""noob team"". ""gay strat"". ""stfu loser"". ""gay tactics"". ""u suck"". ""stfu gay"". ""git gone"". ""gay skills"". ""noob alert""",1
"""near obj?"". ""wait up"". ""lol gg"". ""team up?"". ""need help?"". ""cover pls"". ""lol nice"". ""good spot"". ""def u"". ""nice try"". ""need ammo"". ""let's flank"". ""lol sorry"". ""reviving"". ""close one"". ""need backup"". ""almost there"". ""near B"". ""well done"". ""lol good""",0
"""stop camping!"". ""ez win"". ""u suck"". ""like u can"". ""noobs"". ""ez kill"". ""u trash"". ""camping"". ""whatever"". ""ez clap"". ""die already"". ""too slow"". ""useless"". ""don't care"". ""ez for me"". ""loser"". ""kid stuff"". ""way too easy"". ""boring"". ""like I said""",1
"""u bad"". ""lmao noob"". ""ur trash"". ""git gud"". ""no skill"". ""spammer"". ""ur sad"". ""weak af"". ""camp chump"". ""bad aim"". ""tbh bad"". ""heh trash"". ""salty kid"". ""lmao weak""",1
"""gay team"". ""lol ez"". ""ass player"". ""u rly?"". ""gay shot"". ""lol bot"". ""ass clown"". ""scrub lol"". ""gay spawn"". ""miss lol"". ""no scope"". ""lol u mad?"". ""ur joke"". ""gay move""",1
"""Near base"". ""Respawn here"". ""Lol chill"". ""Need help?"". ""Got u""",0
"""Don’t care"". ""Like I need"". ""Ur a bot"". ""Don’t want"". ""Stop that""",1
"""Need ammo?"". ""Party up?"". ""Land here"". ""Help u"". ""Flank now"". ""I got u""",0
"""Ur bad"". ""Noob team"". ""Already dead"". ""Lol gg"". ""Lame strat"". ""im done""",0
"""lol camper"". ""xd git gud"". ""stop campin"". ""trash team"". ""haha loser"". ""keep dreamin""",1
"""ez noob"". ""dont try"". ""learn play"". ""ez game"". ""lol mad"". ""u wish""",1
"""Need backup!"". ""I'll cover!"". ""Nice shot!"". ""Wanna play more?"". ""Revive u!"". ""We got this"". ""GG wp"". ""Teamwork!"". ""Let's win!"". ""Lol chill""",0
"""U sux"". ""Just die lol"". ""Too ez"". ""Nah u bad"". ""Ugh noob"". ""Game sux"". ""U trash"". ""Whatever lol"". ""Not with u"". ""Play solo""",1
"""u ass"". ""team trash"". ""huh team?"". ""u serious?"". ""team bad"". ""useless team"". ""pfft team"". ""u mad?"". ""team sucks""",1
"""stfu"". ""ez win"". ""lmao noobs"". ""ez game"". ""git gud"". ""cry more"". ""shut it"". ""lmao why?"". ""ez carry""",1
"""Need help?"". ""Team up?"". ""lol, ok"". ""Nice shot!"". ""Team win?"". ""Still fun"". ""Armor here"". ""Ty for assist"". ""Lol, calm""",0
"""Leave me"". ""ur noob"". ""git gud"". ""im pro"". ""ur bad"". ""ok, bye"". ""dont care"". ""watever"". ""ok, noob""",0
"""Need ammo?"". ""Please move"". ""La got ur back"". ""Want assist?"". ""Keep trying"". ""You're doing great"". ""Cover me!"". ""Ur welcome"". ""We'll win"". ""Base secure"". ""Team up?"". ""Okay la!""",0
"""**** you"". ""This guy"". ""Noob"". ""Join game"". ""Thx loser"". ""Whatever"". ""All solo"". ""Nah useless""",0
"""Campin ass"". ""u suck"". ""hrd scope"". ""play fair"". ""no skill"". ""get rekt"". ""lame play"". ""noob aim"". ""git good"". ""clumsy ass"". ""same kill"". ""tuff luck""",1
"""gg trash"". ""ok noob"". ""please move"". ""gg loser"". ""ok bot"". ""plz try"". ""gg ez"". ""ur bad"". ""ok scrub"". ""plz git gud"". ""gg boring"". ""ur slow""",0
"""u suckkk"". ""lmao gay"". ""ass shot"". ""ur team bad"". ""ez win"". ""frag out!!"". ""gay move"". ""lmao trash"". ""clwn team"". ""lol gayyyy"". ""lmao run"". ""sad frag"". ""gay hack""",1
"""haha noob"". ""camping pro"". ""gg trash"". ""haha nice"". ""stay salty"". ""waste bro"". ""learn map"". ""u blind?"". ""stay mad"". ""bet loser"". ""stop crying"". ""haha ez""",1
,1
,1
"""gg man"". ""need help?"". ""cover me"". ""let's win"". ""im here"". ""push now"". ""nice try"". ""we got this"". ""reloading"". ""all good""",0
"""u suck"". ""noob, stay back"". ""why u"". ""die already"". ""ur late"". ""fail again"". ""pathtic"". ""doubt it"". ""slowpoke"". ""nah, trash""",0
"""Need help?"". ""Ok np"". ""Near obj!"". ""Move plz"". ""Help mid"". ""On my way"". ""U ok?"". ""Here if need""",0
"""gg u suck"". ""whatever noob"". ""im camping"". ""stfu"". ""die already"". ""invites r for losers"". ""who cares"". ""gg ez""",0
