messages,labels
"""hey team let's stick together this round"". ""nah we got this! stay positive"". ""c'mon let's hit obj A"". ""ok let's go B"". ""need cover fire plz"". ""just tryn to coordinate, np"". ""got ur 6, moving in"". ""taking fire, need assist"". ""nah, pushin for the point"". ""nice shot tho"". ""we all learning, let's finish strong"". ""team effort, gg all!""",0
"""smh you all suck"". ""lol ur all losers"". ""obj B is better noobs, get good"". ""finally"". ""why u askin me? do it urself"". ""git gud scrub"". ""ur too slow man"". ""rofl u ded yet?"". ""im carryin this team"". ""ikr? pro gamer here, unlike u"". ""whatever, ez win cause of me"". ""noob team still trash, gg me only""",1
"""wheres my team?? bunch of useless n00bs"". ""jus a game? we're losin cos of u"". ""focus?? haha u call that focus?"". ""stick togther? u cant evn stay alive for 2sec"". ""better? cant get worse"". ""whatevr u say boss, ur funeral"". ""headshot!! finaly doin smth right"". ""fluke shot, dont get c0cky"". ""ftw? with these scrubs? ur hilarious"". ""we? or u mean I got this 😏"". ""hey got a killstreak goin! don’t screw it up"". ""arghhhh grenades! why didn't u cover"". ""excuses, excuses 🧐"". ""regroup? thought u were ded"". ""fine, follow ME this time""",1
"""chill bro, just a game"". ""trying my best man, let's focus"". ""yeah, need 2 stick 2gether"". ""lol srry, will do better"". ""let’s push left 2gether nxt round?"". ""ok, let's win it 😅"". ""nice shot dude!"". ""nah, team effort! teamwork ftw"". ""haha all good, we got this"". ""you got this 💪"". ""awsm, keep it up!"". ""srry, got pinned down"". ""just regroup next round"". ""respawning now, let's hit them back"". ""on ur 6, let's go!""",0
"""omg did u see tht snipe?? 🔥🔥"". ""haha pure luck dude, he moved right at the wrong time 😁"". ""nah man, we got this! team up at B?"". ""ughhh, i kno right? so annoying with those camperssssss 😒"". ""got ur six, let's do this 💪"". ""yup, all clr, push push push!!!"". ""stay frosty, they gonna rush for defuse, keep eyes open"". ""double kill!! ughh almost out of ammo tho"". ""thx man, lifesaver! 15secs more 😱"". ""ggs! that's how we roll! ✌️"". ""def! need to refuel with snacks first though lol 🍕""",0
"""brooooo that was sick! how u even see him? i was blind lol"". ""bruh, carry me plz... my aim is trash today 😩"". ""yea sounds gud, watch ur left tho, they camping hard over ther"". ""frag out! gonna flush em out, back me up?"". ""yesss got 2 of em down! we clear?"". ""on it! omg bomb armed, let's goo"". ""copy that! cover fire incoming"". ""here grab this, dropped smg for u"". ""boom we won this round! ggs!"". ""agn? let's keep the win streak goin!""",0
"""yo, u ready for this match?"". ""dropping in hot at Airport?"". ""ahhh got it... thx!"". ""loooading.. plz no lags lol"". ""contact front!! near the hangar"". ""oops, down. sniper on tower"". ""thx!! u see that guy?"". ""nice!!! headshot for the win"". ""looting, watch our backs"". ""heard shots nw by superstore"". ""yeaaa! flanke right"". ""u got eyes on em?"". ""grenadie out!!"". ""hehe got 1, other jumpd out back"". ""got ur cover"". ""whew close 1 lol"". ""yea, zone's closing!""",0
"""yessir, lets wreck em!"". ""yep, watch ur 6 tho, lots of campers last time"". ""haha no jinx!"". ""oooon my way"". ""hang on, i'll grab ya"". ""yeah, sneaking up, brb"". ""teamwwipe! letss gooo!"". ""kk, lemme kno if we move"". ""reloading.. then pushng?"". ""roger that! move  quick"". ""jusssst saw em 3rd floor window"". ""perfect throw! they're running"". ""chasing him!"". ""oof hes fast, but hes DOWN"". ""loot n scoot?""",0
"""omg u freaking noob move out of the way!!!"". ""ur best sucks lol get gud scrub"". ""omg wtvr, ur useless just uninstall"". ""fun? in this game? lol wut a joke"". ""not with u we won't! y r u even trying??"". ""team effort? more like me carrying u pfft"". ""u can't even aim wtf"". ""enough practice ugh jst stop already"". ""fine, follow me... if u can keep up"". ""finally did somethng rite sheesh"". ""w/e still didnt need u""",1
"""sry dude, trying my best here!"". ""hey we all start somewhere right?"". ""nah man, I'm here to have fun 😊"". ""let's just focus on the game? maybe we'll win"". ""never know till we try, team effort!"". ""appreciate your skills, we'll get there"". ""practice makes perfect 😅"". ""hey here comes enemy, let's team up!"". ""will do, let's take them out 💥"". ""teamwork, see? not so bad! 😄"". ""gg either way, let's keep going!""",0
"""gl hf! let's do this!"". ""lol ok, let’s just focus on obj"". ""need backup B!"". ""we losing B, cmon team!"". ""got 2 on B, need help!!"". ""nice save at C, thx!"". ""pushing A now, anyone nearby?"". ""got 1 down at A, need assist"". ""gg! that was close 😊"". ""it’s just a game, better luck next time!""",0
"""stfu noob, i carry u"". ""obj? just get kills u bot"". ""git gud, i’m busy racking kills"". ""u lose b bc ur trash"". ""u can’t 1v2? pathetic"". ""didn't do it 4 u, clown"". ""go die at A alone, im sniping"". ""get outta my way, scrub"". ""gg? lmao, ur trash kid"". ""uninstall nvr play again loser""",1
"""hey team, let’s stick together and push the objective!"". ""chill man, just trynna win. u with me or not?"". ""come on dude, we can win this! look out left hall!"". ""nah, I got this! cover left I'll push up!"". ""well maybe if we stop arguin’ we can win :)"". ""alright man, u carry. I’ll support & we’ll get this!"". ""got ur back, let’s do this ;)"". ""let’s gooo, gg guys, nice win! teamwork op!"". ""team effort! we got the win!!"". ""see u in the next match! chill vibes only!""",0
"""omg just stfu n play noob"". ""i dont need ur noob tactics, ur jus dead weight"". ""lol r u kidding, ur so bad git gut loser"". ""U think ur hot? lmfao ur aim is dirtier than ur moms kitchen"". ""lol sounds like sum1 needs a hug after i carry dis team"". ""w/e jus dont get in my way nnub"". ""watch me n learn, scrub. top fragger here"". ""finally u did smth useful that game loser"". ""stfu dont act like u helped loser"". ""w/e im out, dont plan on playing wit noobs again""",1
"""omg ur such a n00b!!!"". ""try hrdrrr!! we’re losing bcz of u"". ""stfu! play better or gtfo"". ""yea right ive heard that b4"". ""luck my ***.. u just suk"". ""typcal excuse"". ""fine... but u better not mess it up again"". ""finally did smthng good""",1
"""sry man, trying my best"". ""chill bro, it's just a game"". ""ok, i'll focus"". ""just had some bad luck, we'll get em nxt rd"". ""everyone's got off days"". ""look we can still win this, let's team up at obj"". ""got it, let’s go!"". ""gg bro, we got this!""",0
"""whr r they??"". ""ok tnx, ill try flank"". ""i'm goin left, need backup"". ""i can distract, u push"". ""cmon we got this, team!"". ""my bad, i'll stick with team"". ""gg, nxt rnd we'll do better"". ""we win as team, lose as team, right?"". ""still fun playin together"". ""sry, trying my best""",0
"""git gud noob, they're at objctive"". ""ur just cannon fodder lmao"". ""ur jus a bullet magnet"". ""stfu and let the pros work"". ""more like u got us killed"". ""ur a walking L"". ""ur trash, uninstall plz"". ""ur dragn us down, smh"". ""nah, ur killin my vibe"". ""better try harder nxt time 🙄""",1
"""hey team, let's push on B flag!"". ""im covering left side, watch ur backs"". ""sry, got one though!"". ""ok, regroup n stay focused"". ""chill, we still got time!"". ""let's just get along and win this :)"". ""right on it, sticking with team!""",0
"""wtf are u noobs doing, move it!!"". ""ffs cant u shoot str8??"". ""1 is not enough, do better!"". ""ur all trash, uninstall the game!"". ""stfu, noob!!!"". ""whatever loser, carry me or log off!"". ""tryhard much? lol""",1
"""glhf! let's get it"". ""watch left, enemy movin fast!"". ""no prob, teamwork ftw!"". ""sweet! another one comin right"". ""all good, I got ur back"". ""yesss! nailed it"". ""on my way, cover me"". ""securing...about half"". ""thx, close call lol"". ""secured, gg!"". ""same to you, keep it up!"". ""np, I'll hold position"". ""they're flanking, heads up!"". ""ohh, nice shot!"". ""all skill! regroup on me?"". ""cool, let's finish strong!"". ""victory in sight 🙌""",0
"""glhf! u got this!"". ""omg thx! didn’t see them"". ""got him! nice callout"". ""dang it reloading"". ""whew, close one"". ""let's push obj now, go go!"". ""gotcha, u clear!"". ""nade! watch out!"". ""phew, teamwork!"". ""nice cap! good round!"". ""need amoo, hitting resupply"". ""back in action, ready"". ""spotted, engaging"". ""thx, got lucky lol"". ""omw, few secs"". ""yess, push hard now"". ""wp team! gg everyone!""",0
"""yo! ready 2 drop in?"". ""thinkin superstore. hot drop!"". ""heh my aim's always on point ;)"". ""whoa lots of ppl here!"". ""downed one!"". ""oh no got me!"". ""in gulag now"". ""thx, got my lucky shottie ;)"". ""yesss won! back stronger"". ""armor here if u need"". ""sure! some smg at my loc"". ""yeah found sum on the second floor"". ""4 teams left!"". ""guy on the ridge, watch out!"". ""flanking him...got him!"". ""last team, concentrateeee"". ""downed one"". ""W! gg wp""",0
"""yeaaa lets go! where we landing?"". ""lol risky! hope ur aim's on point today"". ""👀 lets see haha"". ""yeppp stick together"". ""watch ur 6, theres another"". ""ahh im coming! hold up"". ""u got this! win and ill buy u bk if not"". ""niceee! dropping cash at the loadout"". ""thx, all good. need ammo tho"". ""running low on plates now, any spares?"". ""kk on my way"". ""play it safe, we got thistt"". ""ackk im pinned!"". ""ty ty! ur a lifesaver"". ""pushing left!"". ""ysss all clear!"". ""awesome teamwork, gg!""",0
"""omg ur so bad lmao 😂"". ""nah u just mad cuz u ded 🤣"". ""lol ez game when ur on the other team"". ""1v1 me after this u scared? 😏"". ""my grandma plays better 😂😂😂"". ""gg ezyyy claps 👏"". ""yeah in ur dreams, scrub"". ""ur the reason controller players have a bad rep 🤭"". ""ur kd ratio must be a joke lol"". ""we'll see, but u’ll still be bottom fragging loser"". ""good, focus on improving that gameplay, u need it""",1
"""stfu u campin noob smh"". ""bro ur trash talkin with 0 kills get gud"". ""just wait i’ll 360 no-scope u next round kid"". ""hah u talk big for a bot a$$ player"". ""and ur mom’s on my team lol"". ""keep runnin ur mouth, see what happens nxt map"". ""fr tho ur aim is trash, stick to minecraft"". ""awww crying now? haha pathetic"". ""bet u won't even top the leaderboard"". ""i give up, arguing with u gives me brain dmg""",1
"""hey team lets push left"". ""it worked last match tho"". ""need cover on left"". ""nice shot on that sniper btw"". ""watch out! 2 tangos coming"". ""sorry, my bad—thx for backup"". ""got a UAV, calling it in"". ""lol nah just good gameplay"". ""focus right—enemy's stackd"". ""chill, it's just a game""",0
"""u kidding me? noob strat"". ""bcz lucky scrubs"". ""suck less and u wont"". ""finally u see some skill"". ""ofc bcz u didnt kill em"". ""stfu and stay outta my way"". ""bought it with ur mommy’s cash?"". ""ur gameplay is trash"". ""u get us wrecked, ur reportd"". ""nah, it’s life, learn it noob""",1
"""omw to obj, cover me!"". ""thx! nade out"". ""sry, reloading lag"". ""flanking right, lets go go go"". ""watch out!! sniper top left window"". ""no prob, let's take him out"". ""push push!"". ""gg, planting bomb"". ""bomb armed, stay sharp"". ""rotate back, just in case"". ""defusing!! still ok?"". ""gg wp! nice teamwork""",0
"""Gotcha, watch left, think I saw a camper"". ""nice throw! hear footsteps"". ""np, holding position"". ""10-4, moving behind u"". ""yikes, thanks for the heads up"". ""smoke deployed, push now?"". ""taken him out, clear upstairs"". ""defnding door, we got this!"". ""enemies coming frm spawn, need help"". ""good call, backing up"". ""all clear, gg wp!""",0
"""gg ez! we crushed em there"". ""thnx! u had some sick moves looping round that building"". ""agh yeah that guy in the corner!! got me like 3 times"". ""next time we rush nade that spot, clear him out?"". ""agreed! also, i gotta get better at headshots... missed too many"". ""will do. les go! game starting!"". ""EYES ON OBJ!! biggest threat"". ""wait wt... ohh nvm got him thx!"". ""covering u, let's do it!"". ""saw u fall back, smart move"". ""hehe love adrenaline of this game"". ""foreal, u bringin big plays todaaay"". ""yasss let’s finish this strong""",0
"""lol yeah we rocked it! ur sniping was on point"". ""ty! gotta stay mobile. watch out next round tho... that camper was annoying"". ""fr he was like a ghost lol"". ""yaaa good call! they won’t expect us to double team it"". ""dw happens to all of us. just keep practicing"". ""glhf! we got this!"". ""omg behind u!! careful"". ""nice teamwork! secure the obj now"". ""hold on, they’re coming in fast"". ""yeah regroup regroup regen"". ""same! clutches r life"". ""only cuz of solid backup from u"". ""100%! we got this victory in the bag!""",0
"""omg btr gt gud noob"". ""keep cryin bb stop campn like a scrub"". ""ur such a bot aweee did i hurt ur feelins"". ""u’ll just get rekt again like last time"". ""whatever rat i got more kd than u ever will"". ""u couldnt even ks me if i was afk hhahaha"". ""that aint lag thats these easy dubs"". ""ur just jello cause my streaks are poppin off"". ""get rekt hahaha ez ez ez"". ""talk is cheap lets see those skills flw"". ""cry more QQ lmao""",1
"""lol ur trash u cant even aim"". ""ur the one hiding in corners stfu"". ""1v1 me and we’ll see whos the bot LOL"". ""keep runnning ur mouf just keep runnning it"". ""kd dont count when all u do is camp smh"". ""ur laggin so bad u look like a slideshow"". ""keep on dreamin while i get the obj u bum"". ""only streak u got is losing streak rofl"". ""gg no re once i m done wit u this rnd"". ""ugh ur such a pest gtfo""",1
"""omg u noob learn2play"". ""ur trash kid, uninstall plz"". ""fun? r u srs right now?"". ""v1bes wont win games!!"". ""git gud or get out"". ""ive seen better aim from my grandma"". ""u better! tired of carrying ur..."". ""HAA patience only goes so far lol"". ""finally, something useful from u"". ""hope ur better next match"". ""ggggg next time bring ur A game""",1
"""lol chill dude, just a game"". ""nah, just here to have fun :)"". ""haha yep, all about the vibes"". ""true, but I'm still learning"". ""practice makes perfect, right?"". ""lol good one, I’ll work on it!"". ""honestly, appreciate the patience"". ""I’ll try to improve for the team"". ""every little bit counts :)"". ""yep, fingers crossed! gg anyway"". ""will do, ggs!""",0
"""OMG y r u such a n00b???"". ""ur aim is trash, srsly"". ""my team is carrying ur sorry a$$"". ""stfu and play, stop typn"". ""hope ur router dies mid-game"". ""1v1 mw now, noob"". ""hahahaha keep dreamin kidd"". ""if i wasnt laggin, ud be toast"". ""u wish u were as good as me"". ""rematch after this, noob"". ""gl, ur gonna need it""",1
"""u mad bro? get gud lol"". ""says the guy with 5 kills lmaooo"". ""nah, u just dead weight"". ""ur rage keeps me fed, gimme more"". ""hope ur mom unplugs ur pc XD"". ""ha, u wont last a min"". ""ez kills on ur dumb a$$, srsly"". ""excuses, excuses. cry more"". ""dont make me laugh, scrub"". ""sure, but im carryin u again lol"". ""nah, ive got skill. u got luck""",1
"""gl hf!"". ""drop airport??"". ""tgt front! 3-4 sw corner"". ""need backup!"". ""NO ARMOR!!!  helpppp"". ""thx! close one"". ""yeah armor up now"". ""sweet, thx for the call"". ""yep. gg move"". ""where @???"". ""suppressing, u push?"". ""nice 1, secured tower"". ""more inc northeast!"". ""granading!"". ""niceeee!"". ""lets gooooo!"". ""circle closing, rotate left?"". ""final 3 teams!"". ""gonna bait a bit"". ""opp! 1 down, 2 standing!!"". ""smokes out, move up!"". ""yesssss!!! WIN"". ""ggs wp m8!""",0
"""thx u 2!"". ""ye ye lets go!"". ""got eyes, moving in"". ""omw, hold on!"". ""almost there, hang tight!"". ""all good, u good?"". ""loot here, good stuff"". ""regroup at north?"". ""snipperrrr !!!"". ""top of tower, 2 defs!"". ""copy tht, goin' in!"". ""gottem, gg wp!"". ""got ur 6"". ""push push push!"". ""team wipe!"". ""we got this!"". ""mhm, lets do it!"". ""we got this, stay frosty!"". ""copy"". ""im on fireee!"". ""pushin', lets finish it!"". ""GG! well played!!!"". ""thx for the game! 🏆""",0
"""omg you noob whyy did u rush there???"". ""support? ur just feeding them kills!!!"". ""pfft, shoulda looked! open ur eyes!!"". ""try harder?? i doubt u even know how to aim rofl"". ""yea cause ur far from perfect lmao"". ""whatever, just dont be dead weight again"". ""fine, but dont drag me down"". ""you'd better, cant carry this team alone""",1
"""chill man, trying 2 support the team"". ""sry, didn't see that sniper"". ""my bad, i'll try harder next round"". ""well practice makes perfect, right? :)"". ""it's all good, let's focus on winning this time"". ""let's stick together this round, it'll help"". ""promise i'll call out enemies better"". ""thx for carrying, let's go win!""",0
"""all right team let's do this!"". ""going left side, need backup"". ""thx! watch that center, they keep peeking"". ""nice play! cover me while I reload"". ""enemy near B, heads up"". ""good shot, keep up the pressure"". ""any visual on their sniper?"". ""roger, I'll flank them"". ""all clear for now, plant bomb"". ""defending!! they coming in from left"". ""flashbang out!"". ""got him! gg, team!""",0
"""yeaaa let's get that dub!"". ""on it! grabbing sniper"". ""got u, ima drop a smoke"". ""reloading too, we got a sec"". ""I c him, taking shot"". ""thx man—we got this!"". ""I think he's by the crates"". ""moving up, careful tho"". ""bomb planted, protect the site!"". ""two down, one more still out there!"". ""nice, he's blinded!"". ""gg! onto the next round!""",0
"""u srsly suck at this game lol"". ""warm up? uve been cold the whole game bruh"". ""ur best is trash, uninstall pls"". ""fun? losing isn't fun dude"". ""!!"". ""nah, ur holdin us back"". ""focus on gettin gud"". ""nah, u'll prob just die again"". ""as always"". ""I'll prob carry u as always"". ""lol whatever, just don't noob out again"". ""(◣_◢)"". ""for sure... if u don't mess up""",1
"""just warming up haha"". ""my bad, trying my best here"". ""hey, I'm just here to have fun"". ""it's just a game, chill man"". ""sorry, I'll focus more"". ""need help in this round?"". ""I'll watch ur six if that helps!"". ""thanks, appreciate it"". ""understood, will stay on guard"". ""let's get this win 😊"". ""let's do this! teamwork ftw!""",0
"""lol u suck so bad bruh 😂😂"". ""no way, lag is bs rn ur just lucky 😤"". ""gginggggg dead again omg"". ""wow camping much? learn 2 play"". ""as if u no how to play smooth smooth move"". ""muted u, annoying af 🙄"". ""still dead, ur trash bro!"". ""fine, just watch me carry this team u skrub""",1
"""nah man, ur the one gettin' wrecked"". ""excuses much? gitgud bro"". ""gg no re, u cant even aim 🤣"". ""maybe u should try not runnin str8 into my shots 🙄"". ""stay mad, stay bad dude"". ""dont need u yappin' in my ear anyway 😂"". ""see u in the lobby next round 😎"". ""i'll believe it when i see it, keep dreamin 😊""",1
"""hei team! glhf"". ""lol ok, just here to have fun"". ""let's stick together and we'll do great"". ""alright, just keep an eye on the left flank"". ""almost got that sniper! need backup"". ""sorry, i'll try harder next time"". ""haha, got one!"". ""they're regrouping at B"". ""fall back, they're pushing hard"". ""got ur six"". ""we're almost there, keep pushing!"". ""gg everyone""",0
"""whatever n00b, just don't drag us down"". ""fun? this is war not playground"". ""stfu, i do what i want"". ""dont tell me wat to do scrub"". ""useless as always. can't you do anything yourself?"". ""yeah right. watch and learn loser"". ""beginner's luck, won't last"". ""omg, i know, i have eyes. use ur brain"". ""i was already on my way. unlike you"". ""thanks but don't need no dead weight here"". ""just stay out of my way, rookie"". ""whatever, some ppl just suck""",1
"""hey team, let's push left"". ""lol just an idea, we can flank them"". ""got ur 6, cover plz"". ""haha relax, it's just a game"". ""let's try nades?"". ""ok chill, trying"". ""good team, we can win this"". ""nice try anyway"". ""ggs, next time, dude""",0
"""noobs always going left smh"". ""y'all are gonna get us killed"". ""ffs, y'all can't even shoot straight"". ""st00pid camping on the other side"". ""USE UR BRAIN FFS"". ""u try hard, still suks"". ""y'all r useless, gg"". ""uninstall kid"". ""w/e, losers""",1
"""gj camping, n00b"". ""pls, ur aim is trash. i just lagged"". ""OMG ur such a h@xxor, that hit me round the corner"". ""ur obv using a mod, reported"". ""spammin' nade like a scrub, nice skill"". ""keep talkin while i carry u trash"". ""oh yeah? 1v1 me, noob"". ""i'm done with ur bs, gg EZ""",1
"""lmao u just mad u can't aim"". ""sure u did, bro. git gud"". ""git rekt kid, get better wifi"". ""lol, cry more, u lil baby"". ""cryin' bout nades now? git better strats"". ""carry this *#&%! squad, u just feed kills"". ""1v1 ur mom, zero skill troll"". ""bye, won't miss u noob.""",1
"""hey team, glhf! 🚀"". ""haha just trying to keep the vibe up!"". ""sticking to support, lemme know if you need ammo"". ""got a couple assists already tho 😊"". ""true true, but it's all about teamwork, ya know?"". ""np dude, i'll try my best!"". ""got ur back 💪"". ""pushing left!"". ""sorry, regrouping now! 🤙"". ""regrouping was the right call, we're in this!"". ""thx for covering me tho! team effort!"". ""will do, following ur lead, lemme know if i'm in ur way"". ""haha, fair!""",0
"""stop with the noob positivity lol"". ""whatever man just dont ruin it for us"". ""yeah right, doubt you'll hit anything"". ""assists dont win games dude, kills do!"". ""team? lol more like carrying deadweight haha"". ""better cuz if you mess up, im out"". ""we'll see about that"". ""why u going there alone??? ur gonna get us killed!!!"". ""noob moving like a headless chicken smh"". ""yeah, lucky ur dumb move didn’t cost us there"". ""whatever... just try not to screw up again lol"". ""if u are, i'll let u know in capitals lol"". ""u better believe it""",1
"""hey team, let's push left! we can flank 'em"". ""just trying to help, man"". ""lol, ok, focus on B now"". ""they're camping by the truck, watch out"". ""close game, we got this if we stay together"". ""nade out! cover me"". ""gg everyone, thx for playing""",0
"""stfu noob, u think we dont kno that?"". ""help urself by uninstalling"". ""u fokuing too much on sucking bruh"". ""no sh*t sherlock, get gud"". ""no one cares wut u say"". ""ur nade skills r trash like ur aim"". ""go cry to ur mommy u loser""",1
"""omg y u so BAD at tis game????!!"". ""warmin up?? ur jus TRASH"". ""nah bro lost cause for u"". ""stfuuuuu"". ""OBJ? bruh I’m all KILLS"". ""idc just get out of my wayyyyy"". ""y we even have dis guyy on team"". ""lmao fun wont get u to the top"". ""u keep sayin that, but losers say that"". ""HAAPPY? whatevr dude"". ""gg? ur a noob"". ""lol okay, if u say sooo""",1
"""chill man, just warming up lol"". ""hey we all gotta start somewhere, right?"". ""haha we'll see, let's try to win this one"". ""focusing on the OBJ this time?"". ""kills r cool but OBJ wins games"". ""alright, let's do our best team lol"". ""just here to have fun, man"". ""to each their own :D"". ""maybe, but I'm happy with whatevs haha"". ""gg, let's keep pushing"". ""improving bit by bit, it's all good""",0
"""wtf r u doing? rush b dude!"". ""stfu i kno how to play"". ""ur camping in a corneer bro, gg"". ""reported for trash team play"". ""ur team is why we losing noob"". ""haha sure, try supporting the team pushover"". ""L, L, L, L!!! no chance u win"". ""nvr gonna happen, u bs talker"". ""g*y strat u got, u suck"". ""team is full of bots gg""",1
"""chill bro, u keep dying there lol"". ""obv not man, u got like 2 kills"". ""thats strat, ur jus bad"". ""lol, like i care! get gud"". ""usp side, i got more kills than u noob"". ""srry i dont follow losers :)"". ""keep crying noob, ima go for nuke"". ""k noob, enjoy the L"". ""better strat than running dumb head"". ""haha, look in the mirror scrub""",1
"""hey team, ready to roll?"". ""alright, let's focus on obj this round"". ""we can turn it around, let's push B"". ""np, I'll try a diff route"". ""jus havin fun :)"". ""let's watch mid, they're pushing"". ""sry, can trade u"". ""rotate A? keep it cool"". ""let's clutch this, any sites clear?"". ""ok, let's do our best"". ""we can win, don't give up"". ""regrpb regroup, focus fire"". ""regroup**"". ""i'll cover flank""",0
"""shut up n00b, drop faster next time"". ""omg stfu, u got 2 kills last game"". ""ur trash, ur whole strat is trash"". ""ugh y u even bother playing"". ""oMg FUN? this is ranked idiot"". ""thx cap ObvIOus, already ded"". ""won't bring back my k/d trash"". ""u sound like a bot lol"". ""git gud first, then talk"". ""ur best? lol, must be a joke"". ""pLs shut it with ur toxic positivity, my eyes are bleeding"". ""where's ur head at, team gone"". ""waste of typin kid"". ""save it, gg can't carry ur dead weight""",1
"""omg y tf u campin?? n00b"". ""ur so bad srsly smh"". ""nah just tired of ur bs"". ""play the game like a man dude"". ""ur aim bot isn’t helpin u"". ""skills, my ass lmao"". ""lets go, ur goin down"". ""I’ll wreck u, u potato"". ""ur mom trash too"". ""only when I gotta deal with trash like u"". ""wait, who’s losing now?"". ""sounds like a lotta talk from bottom frag"". ""oh u wanna bet?""",1
"""lol git gud scrub"". ""u mad bro?"". ""cry moar, ez kills"". ""git better aim then talk"". ""u wish I hack, just skillz"". ""1v1 me trash"". ""dream on, noob"". ""no chance, rage quit now"". ""lol salty much?"". ""excuses, man, excuses"". ""bruh, just a warmup, relax"". ""says the one with zero gamesense"". ""bring it, @ me anytime""",1
"""rly bro?? u just camping ther like a lil noob? 🤡"". ""nah ur jus afraid to face me 1v1, tell ur squad hi 4 me in the lobby"". ""sure u jus keep hitting that respawn button kid reespawn REEESPAWN!"". ""ur killstreaks are weak af, no wonder u cnt keep up"". ""dat was lag u normie, U kno it! this server is trash"". ""Bet u sit ther all day long in mom's basmnt chuggin ARGgghdamnit!🥴"". ""come 1v1 me then, bet u dont even last a min without ur team"". ""we'll c who's trash after da match, gl with those tears 😂""",1
"""lol git gud scrub, ur jus mad i keep wreckin u"". ""pls ur team is full of bots i could tak u all blindfolded"". ""cry more, maybe it'll help u play better 😂"". ""says the guy who missed me point blank lol"". ""nah that's ur potato pc talkin, upgrade or go home"". ""better than bein on the bottom of the leaderboard like u, lmao"". ""anytim anywher, but ur aim still gon be trash"". ""aint cryin but we'll see whose losin XP 👀 #rekt""",1
"""yooo lets drop at millitary base"". ""watch out for snprs near the tower"". ""lol that was close"". ""i need armor 😩"". ""thx man, ur a lifesaver"". ""oh crap got hit frm behind!"". ""hes low, behind the crates"". ""nicee"". ""same here, need sum AR"". ""sweet, im on it"". ""yeah, lets take it slow"". ""i see em on radar, 2 on left"". ""all good, got ur back"". ""u got it!! great throw"". ""ggwp 😎 we did it!!""",0
"""kk sounds g8"". ""ye ye got it thx for headz up"". ""omg just missed me haha"". ""come to me i have a spare plate"". ""no prob, teamwrk makes the dreamwrk"". ""on my way hang in there"". ""got him! good callout"". ""looting for some ammo now"". ""theres a crate in the warehouse"". ""final circle coming up, play smart"". ""agred, flanking right"". ""cover me while i go around"". ""grenading their spot"". ""lets push together"". ""gg! love it when a plan cmz together""",0
"""goin in left side, need covr fire"". ""nade! nade!"". ""snipr on roof, watch out!"". ""np np, respawning now"". ""yep yep, on my way"". ""cking right flank"". ""clear! nice job team"". ""fr fr, let's keep it up"". ""yeah, let's roll"". ""same same!"". ""copying your lead, gg again!""",0
"""omw omw, hold on"". ""got u, thx for the heads up"". ""sh*t didnt see that, thx!"". ""u back? we need u at obj"". ""2 tangos by the obj, careful"". ""thx, ill push in 3.. 2.. 1.. go"". ""gg, teamwork op"". ""ready for next? I'm rdy"". ""glhf!"". ""here we go, fast drop this time!""",0
"""whr the hell r u noob??? wtf!!!"". ""omg ur so slow!!! we losing cause of u"". ""baaaahahaha u missed that shot, trash!!!!"". ""jfc wut r u evn doing? feeding them kills smh"". ""worry? im carrying u lmao"". ""wth stop camping, move ur ass"". ""obj??? who gives a f, we need kills!!!"". ""ur logic is bs"". ""how r u so bad, quit already"". ""yeah, perfect at being a loserrrrr"". ""ggwp lol, if that happens""",1
"""sry dude, just respawned"". ""chill man, just a game"". ""lol my bad, tryin my best"". ""i'll catch up, don't worry"". ""tryna hold a position for obj"". ""teamwork man, helps in long run :)"". ""just trying to keep it fun here"". ""practice makes perfect, right?"". ""haha, whatever you say. ggwp for later"". ""positive vibes only man, let's get it!""",0
"""hhey team, lets focus on objecjtives pls"". ""cmon man, we can win if we cap b"". ""bbut we need to hold obj or we lose agn"". ""oof, okkk let’s try flanking left?"". ""dude, let's win togeher, team effort!"". ""alright, alright, i'll do my best :)"". ""haha ok, lets regroup b"". ""hey great kill streak bro! nicee"". ""lol ok ok, keep it up, we got this!"". ""stay positive, we can still turn it around""",0
"""stfu noob, jus get gud"". ""nah, im racking up kills, cya in last place lol"". ""blame u for that, bot. git gud"". ""nah, ur just bait lolol"". ""srsly u talk too much, focus on NOT dying"". ""better or install minecrap instd"". ""zzzzzzz, sure thing, B team for bot"". ""finally, praise from captain obvious"". ""easy win if u stop feeding"". ""gotta carry u pfft""",1
"""OMG u suck bro, uninstall the game!!"". ""every round is a bad one for u, trash lolol"". ""ur idea of ""warming up"" is pathetic bruh"". ""pffftt, u tryin to give me advice? gtfo"". ""positive won't win us games, skill does, and u got NONE"". ""more like practice makes permanent, and ur permanently bad"". ""duh, stressed cuz havin such a noob as a teammate"". ""whatever, just don't drag me down more noob""",1
"""lol, gg man, just a bad round for me"". ""nah, just warming up! we got this next round :)"". ""hey, we all start somewhere :) let's focus on new strats!"". ""just tryna keep it positive here, no biggie!"". ""skills come with practice! let's see what happens next"". ""haha, maybe, but i'm having fun. u seem stressed, take it easy :)"". ""fair enough! let's just play and enjoy the game, wins will come!"". ""will do my best, teamwork makes dream work!""",0
"""omg ur trash kid"". ""ur aim is like a bot lmao"". ""lag lolol excuses"". ""1v1 me bro, ill wreck u"". ""ez, u play like ur using a toaster"". ""gg dr. potato hands"". ""whatever noob, stay nobby"". ""tht all u got? weak""",1
