messages,labels
"are you serious? another death, noob. learn to play or quit. fucking idiot ",1
nice gank mid. we need wards. bkb next fight. gg ,0
let's get rosh and push high ground. watch out for their mirana arrows. gg wp everyone. ,0
well played team. can someone ward mid? let's push high ground. omw. gg wp! ,0
"focus on objective and push. nice stuns, lion. let's rosh while they are dead. bkb next. ",0
"hey team, great plays so far. let's contest rosh. omw with bkb.",0
"you're so bad, uninstall dota please. fucking feeder, idiot report him",1
"awesome team fight guys, wp. bkb ready in 10. rosh is up, let's go. nice save with that chrono. gg wp. ",0
"what are you doing bot, idiot. so fucking stupid. uninstall the game ",1
"awesome rotation bot, now push mid. be careful, they're planning a gank at rosh. gg guys! ",0
"feed more, noob. uninstall dota. you're a fucking joke. worst mid ever, report all. this is why we lose.",1
"let's place some wards around mid and push. nice save there. we got this, gg",0
who the hell does that idiot think he is. you're such a noob stop feeding. report invoker for going afk,1
"6. noob team, seriously? how can you be this bad. report all of you. ",1
"slark, use ult wisely. nice bkb timing. wp guys, let's rosh. gg wp",0
"nice gank mid team. let's push bot now. ward top for more vision. gg guys, well played ",0
"wow, why are you so bad? idiot player going afk. report and just leave",1
"lol you guys are trash, can't even carry a game. report everyone. go afk if you can't play. game is lost. ",1
"hey team, ward please. let's take rosh and then push. nice pick on mid, keep it up. gg wp at the end.",0
gg wp guys. that was a clean game. great rotations. let's play again,0
stop feeding pls. report top afk. learn to play noob,1
mid care they might gank. nice job with the wards. let's push top after rosh. gg wp guys,0
where's the support? y'all are fucking useless. how did we lose that fight? idiots everywhere,1
"mid's feeding, idiot. learn to play noob. stop being fucking useless",1
care bot. they're missing mid. let's go rosh. gg wp,0
nice play team. care for gank bot. let's push mid. gg wp everybody,0
"stop feeding noob. you’re an idiot. can you report this afk please. learn to play trash. why are you so bad. bkb, you’re hopeless. fuck this game. ",1
"amazing comeback, we got this. let's push mid together. nice bkb usage, perfect timing. gg wp team!",0
"gg wp. let's focus on objectives. bkb for next fight? great teamwork, we can win this. ",0
"awesome gank mid, pushing now. good job on those wards. stay together for team fights. gg everyone! ",0
gj team! let's rosh now. ward river. gg,0
good job guys keep pushing. let's control rosh. nice plays all around,0
"awesome game, folks! nice teamwork. let’s keep the vision up. care for ganks mid. wp ",0
"get out of the jungle and help, feeder. you're making us lose. idiot team",1
noob feeder. get some skill. learn to play or quit. report these idiots,1
"trash carry, finally you show up. are you just here to feed? idiot. ",1
stop feeding you fucking noob. report lion afk. trash team. uninstall game,1
nice ward placement. push high ground together. omw mid. care on tp back,0
"come on team, let's push mid for barracks. nice ward placement, by the way. gg",0
fucking feeders everywhere. you're all trash. hope you lose more games,1
"2. omg stop feeding you noob. report this idiot for trolling. you're trash dude, uninstall. ",1
"gg guys! let's play another. care top, they're missing. bkb time wraith king. ",0
"nice steal! i'll push mid, someone ward please. great rosh. gg wp team",0
keep it up guys. nice work top. watch out for gank. mid needs help. gg team,0
are you playing blind or what? wake up idiots. stop feeding already,1
what the hell are you doing? can't believe I'm playing with such trash. report and end this game. ,1
this is so easy. noob team can't do anything. gg ez win for us,1
"great fight guys. let's rosh now. someone bkb please. gg, wp! ",0
i can't carry your sorry asses. learn to play. so useless you are,1
"sure, will ward mid. nice play bot. gg. push top together. careful there. wp team",0
"stop being useless and help gank. noobs keep feeding. nice throw team, report jug. can't carry you guys alone. ",1
stop feeding you idiot. why are you even playing. just uninstall the game.,1
great gank mid! now ward rosh and get ready for next fight. nice teamwork guys,0
"care mid, missing pudge. bkb ready. let's regroup and push. nice heal, thanks. gg wp",0
we need better vision. let's get wards up and smoke gank. Watch out for their bkb. Good job holding high ground! ,0
"care for smoke, they're missing. awesome gank mid, let's take the tower. gg wp. ",0
"bkb up soon. let's push mid. care top. gg guys, wp",0
"5. Mid is missing guys, care please. Good job on the bot push! Let's group and take Rosh. Nice teamwork, GG! ",0
"care mid, invoker missing. let's push bot. nice gg guys. im on my way top. wp team. ",0
"nice gank mid, let's push top now. keep up the aggression! ",0
are you afk mid? stop feeding. gg easy noobs,1
"gg guys, rosh time. ward top pls. push mid after rosh. nice one spirit breaker. well done team, wp all. gg wp.",0
sure we can push mid now. care top they are missing. i'll ward bot. gg guys wp ,0
trash team no wards. learn to play. total idiots here,1
"Care top, they might gank. I'll place a ward near Rosh. Good teamwork, keep it up!",0
wtf is this shit. mid is such trash. worst player ive seen. gg easy game for them. report this clown ,1
"stop feeding mid you noob. get some wards. useless team, always losing the game. report and uninstall. ",1
that was my lane idiot. report this feeding noob. you're trash at this game. uninstall dota please. stop playing. ,1
"go mid and help me ward. nice gank on top. let's push bot together. gg guys, well played. ",0
wtf are you doing mid? you're feeding again. stop being a noob. report this idiot. trash afk. ,1
"8. fucking feeders, learn to play the game morons. no wonder we're losing. IDIOTS. ",1
great teamfights guys. let's group up mid and push. care jungle. well played all,0
"what an idiot in bot lane, you guys are worthless. learn to play or quit",1
stop afk you idiot. we’re losing because of you. noob jungler doesn’t even help. ,1
"typical noob team, feeding all game. what a bunch of idiots! uninstall dotA, noob",1
you're all fucking idiots. uninstall dota. noob team. ,1
what the fuck are you doing? stop feeding you idiot. we are gonna lose because of you. report this noob. trash game. ,1
nice push top. let's secure rosh. bkb up. true sight on mid. great teamplay,0
gj on that gank. we need to be careful bot. can someone ward top? wp team,0
omg invoker what are you doing? noob play. this team is trash. ,1
nice stun. good job. let's secure rosh. care top. gg wp team. well played all,0
"noob support, ward the map. idiot team. fuck this shit",1
ggwp guys. that was an awesome game. ty for wards and great bkb usage. push now and end.,0
nice bkb timing. care rosh guys. let's push now. gj,0
can u stop being stupid? wasting ults all the time. why even play dota if ur so trash ,1
nice gank bot guys. care top they're all missing. wp stay positive,0
"let's gank top with smokes. mid, don't forget wards. nice bkb timing there. good fight, let's push mid hard. ",0
"you're worthless, trash team. report this trash. can't carry this shit. gg, easy for them.",1
gj on that kill. rosh now? ward near pit. keep it up. we can win this. gg wp,0
good luck pushing. let's gank mid. nice job with that fight. gg wp everyone,0
"nice gank bot. let's push mid. ward jungle plz. ggwp, well played everyone",0
who the hell goes afk in the first 10 mins? you're trash. report and uninstall,1
"9. Nice gank, Shadow Fiend! Let's push while they're down. Care, top might be rotating. WP, guys! ",0
nice job with the wards. let's take rosh now. good push on bot lane gg,0
nice double kill. gj on the rosh. let's bkb and push mid. well played team. ,0
why you pick carry if you can't play? noob af. gonna report you for this trash game,1
"nice play top, let's push tower. keep up the good work team, ward more please. ",0
"ward top and around mid. great play guys! gg, let's rosh next. ",0
are you seriously that fucking bad? noob team. why play like this? report everyone. can't win with this trash. afk mid is you?,1
"care mid, they're missing. nice ward. gj on the gank top. bkb next fight. gg",0
"report this afk player. can't believe how trash this is. idiot feeding again. noob mid, what are you doing? uninstall the game.",1
what are you idiots doing? stop feeding mid you noob. report techies for afk,1
great plays guys. let's push top. care behind. gg wp everyone,0
ward bot please. let's push mid. great teamwork guys. gg well played! ,0
"Nice, good job on the gank. Let's keep this momentum. We got this game if we play smart. Watch out for their Invoker.",0
report this noob feeding again. can't even last hit. learn how to play dota idiot. another trash player great. ,1
stop running solo you idiot. noob team. we're not winning like this. report that afk,1
"wonderful game, everyone. let's go rosh for final push. wards on point. gg wp good comms",0
lol nice gank top. baited them perfectly. rosh next? let's group and push mid together.,0
"you all play like noobs. why no help mid. uninstall, you're just feeding",1
mid is missing. good ward placement guys. let's push top now. gg ,0
terrible support. you guys suck. fucking feeding all game. report now,1
can someone ward rosh please. let's push top after bkb. gg guys,0
"keep wards up, they're going for rosh. top needs help. nice stun there! wp team!",0
"Report mid feeding. Such an idiot. Why you playing this game, you're so bad. Noob team.",1
you're trash. what are you doing? afk noob. ,1
"5. Stay safe top, they're missing. Good deward there! Roshan soon, let's get ready. ",0
"top needs ward. let's push mid. nice steal, wp. gg guys. ",0
"great initiation, let's take objectives. care top, enemy missing. well played all. ",0
"nice warding mid. gj team, let's push top. watch out for gank bot. gg, well played everyone. ",0
why so many noobs in this game. you idiots are feeding. report pudge afk,1
you are the worst player ever. stop being stupid. this game is trash with you,1
why the hell would you pick pudge mid? you just feed all game. learn to play or delete dota.,1
"nice gank mid. care top, vision missing. gg team, let's push bot soon. wp everyone, keep it up. ",0
"why even pick that hero, noob? you're just feeding. learn to play or quit the game. ",1
"dumbass, you just fed clinkz. do you even know how to play? report. ",1
"lol, you call that a play? pathetic. report this noob, feeding us. ",1
nice job team. let's push mid. ward please. gg well played,0
"let's gank bot. i'm omw. care mid. keep it up, we're winning. ",0
"report this idiot pugna! so bad at this game. stop feeding and actually help, noob! can't believe these players. ",1
awesome bkb timing. let's push mid. watch out bot for smoke gank. nice teamwork. ,0
"nice plays bot. let's take tower. careful, don't overextend. gj guys, keep the pressure up. ",0
gank mid when ready. omw to rosh. ward the jungle. gg wp team.,0
"you keep feeding mid, idiot. noob team, report top. afk already? this game is trash. stop feeding, morons. what are you doing?",1
"feeding hard, you idiots. your positioning is shit, jug. report all for griefing. done with this trash team. ",1
afk farming jungle while we lose. you idiots can't push. report this noob invoker. feeding all game. such a trash team ,1
"you noob, stop feeding mid. learn to play or go afk. report this idiot. ",1
nice stun lion. let's push mid guys. need wards for rosh. gg wp. care bot. good job team.,0
"gj guys, we got rosh. let's push mid and end. awesome game, wp everyone!",0
are you kidding me? stop feeding. this lc is trash. report him pls. we’re losing because of you. worst team ever ,1
"let's go team, rosh is up. nice job defending mid. we got this, keep pushing top. gg wp. ",0
stop feeding mid you idiot. just go afk if you're gonna play like that. team cannot carry you forever. ,1
why are you all feeding? report this idiot mid. can't win with these noobs.,1
"why u afk? report this idiot. feeding again. worst player ever, go uninstall ",1
nice gank top. bkb ready soon. let's rosh after we push bot ,0
"well played mid, nice bkb. let's gank top. careful near rosh. good job, gg team! ",0
"stupid team, why no wards? stop being afk idiots",1
"nice steal rosh, easy game. care for incoming gank bot. let's push! bkb ready. gg wp ",0
"nice gank mid. let's push bot together. gg wp team. remember to ward river. care with their invoker, he's strong. ",0
are you blind? stop fucking feeding you idiot. report him! ,1
"guys, need to defend top. invoker, great combo! careful for their gank. well done team, gg",0
you guys are fucking noobs. report legion for feed. this game is trash,1
timing on point qop. push bot next. ward in their jungle. nicely done. gg ez,0
report this troll. he goes afk every game. why are you even playing. uninstall dota already. ,1
"4. Nice support, keep those wards up. WP team. Let's push mid now. Care bot lane, though. ",0
"easy mid, let's ward top. gg everyone. careful of that pudge hook. great push bot guys. well-played team!",0
"gj ganking top. let's take rosh. i'll ward near rosh pit. care mid, invoker missing. push out lanes before we group. ",0
can we get some wards near rosh. push mid together. gg well played everyone,0
gj everyone. top needs ward. we can push now. well played,0
wtf shadow fiend stop feeding. report this idiot. you’re all noobs. ,1
that hook was amazing! keep the wards up. gg everyone.,0
"nice ult, lion. good job all, keep pushing bot. care next push, they're up soon. let’s rosh, gg. wp team. hey, need wards at mid.",0
"are you blind or what? open your eyes idiot, learn dota.",1
nice work top. let's secure rosh and finish this. we need wards in jungle. push with me mid after. ,0
"lol seriously, you call that dota? such a noob team, report all",1
"ward river. can we gank bot? nice ult, invoker. push high ground! ",0
fucking useless team. what the hell r u doing bot. report this idiot. gg ez game for them. you're all noobs. ,1
"noob team, stop feed. why am I always with idiots. report pugna, afk ",1
nice save on the tower! ward up and let's take mid. well played invoker! ,0
1. Mid gank incoming. Nice last hit there. Care bkb on Riki. Let's push top after. gg guys. ,0
"5. Stop feeding, noob! You're trash. Why are you even playing this game? Uninstall, please. ",1
"9. Careful with that push, guys. They might gank. Nice defense. Keep it up! GG. ",0
nice kill top. care bot next time. gg wp. ward placed near rosh. let's gank mid. good job on bkb timing.,0
"mid is feeding again. stop being an idiot. I'm reporting you after the game. just leave, noob. ",1
lol you all suck. noob carries. feeding again. gg they got easy win. ,1
great push mid. keep applying pressure. bkb next. ,0
afk mid reported. moron. we lose because of you. learn to play. ,1
"seriously, do you even know how to play? such an idiot feeding all game. go afk and uninstall. ",1
you fucking noob. don't feed slark. report him afk,1
"oh great, another afk. team can't even push properly. report these trolls. useless, fuck this game.",1
report slark for being afk. this team is full of idiots,1
"mid no vision. smokes ready, let's surprise them at rosh. nice rotation last fight. gg guys.",0
idiots everywhere. why feed? uninstall pls ,1
you suck so much dude. what a noob. feed more ,1
great save there pugna. bkb next time pls. let's gank mid. nice one top. wp bot,0
ward pls on rosh. we need vision. omw bot for gank. gj team. keep pressure gg,0
come on guys we can do it. rosh is up soon. remember to ward. push high ground when ready. gg wp ,0
great stun pudge. let's push top. well played everyone,0
stop feeding noob. go afk if you can't play. report this trash. ,1
ward mid pls. care bot! pudge missing! gg guys wp. nice push!,0
"amazing game! let's end this fast. care mid, missing heroes. gg wp",0
"stop feeding mid, noob. we can't win with you",1
idiot why did you pick Pudge? feeding all game. report him afk trash. easy loss 'cause of noob ,1
i'm done with these noobs. learn to play. ,1
gg well played. congrats everyone. amazing gank top. make sure to ward the jungle,0
what a noob. can't play. report and move on. stop being afk. gg trash game. ,1
idiot stop feeding. you're so fucking bad. report the noob team. gg ez game,1
"gg wp team. Let's push mid. Care bot, they are missing. Nice warding guys. Rosh is up soon.",0
afk farming whole game idiot. stop being trash. noob team can't do anything right. ,1
you're all noobs. why play dota if you're this bad? uninstall please. feeding enemies are you stupid?,1
good rotations there. let's smoke and gank. ward is crucial top. wp,0
careful with their ganks. ward jungle please. solid game so far. ,0
"stop stealing my farm idiot. reported for griefing. noob team, this is your fault",1
afk? really? idiot sf. uninstall team. feeding the enemy. report this clown. so bad. ,1
"bot missing, care. nice work top. let's take rosh. defend mid please. gg wp team. ",0
"ward pls. nice save. gj on the gank bot. mid's vulnerable, push it. well done everyone. gg. love this team! ",0
"mid is missing, careful. we can push top after this. nice job with tower ",0
"what are you doing afk support. this is why we lose games, idiot. going to report you",1
great job with the wards! let's gank bot. push now! we got this.,0
nice bkb usage. let's go for objectives. care top. gg ,0
dumb teammates. why even play if you feed? report this trash,1
why u so bad invoker? report this trash. feeding all game. uninstall dota. what are you doing? ,1
wtf are you doing top? stop feeding you noob. report the afk invoker. idiot team.,1
"ward the river and let's rosh. amazing job with that stun. care top, they're pushing hard. wp team. ",0
great job on that rosh. let's push mid and end. gj team. this game is ours. ,0
"stay together, stop going alone noobs. you're such an idiot, never play dota again. fuck this team",1
stop feeding mid you idiot. uninstall game noob. why so trash today,1
"omw mid for gank. nice hook pudge. care bot, they might smoke. wp. let's take that tier 1. ",0
"wtf mid, you noob. stop feeding. report that idiot. learn to play or afk.  ",1
good push mid. let's gank top. bkb up soon. put wards pls. good job team. gg,0
"stop feeding dude, you're such an idiot. report pls. this team is trash",1
"great work top guys, keep it up. let’s take rosh after this. wards are up. gj, push bot and end",0
push mid guys. care top. rosh is up soon. let's ward jungle. gg wp team,0
"what a joke. can't believe this trash team. uninstall the game, useless noobs. ",1
"good job with the saves, omw to ward bot. after we push top, we got this. gg",0
"mid is feeding again, report him. you guys are fucking idiots. uninstall already.",1
"careful bot guys, they’re missing. let's regroup mid for a push. nice play, let's keep it up.",0
"gg wp. nice moves pugna. let's ward jungle. teamfight mid, we got this",0
"push mid guys. watch out for ganks. nice, got the tower. bkb ready, let's fight. wp everyone, gg. that was a clean game, gj.",0
"gg wp guys. nice teamwork. let's push mid and end. care bot, they might gank. bkb up in 10. good job everyone!",0
"nice rotations bot, keep it up. pushing mid now. got rosh, lets end this game. wp guys. see you next match!",0
stop feeding you idiot. can't believe this team. play dota or uninstall. report this guy afk. ,1
"seriously, stop feeding and learn to play. noob team. report them all for intentional feeding. ",1
"terrible game, you're all trash. have you ever played dota before? report clinkz afk farming. such a noob team. ",1
wtf are you doing sf. stop feeding you noob. learn to play. trash team. report invoker.,1
perfect timing on that stun. ward jungle pls. rosh coming soon. well played. ,0
"you're so bad, always out of position. noob team, done playing with idiots. report and move on. ",1
nice gank top. omw to help mid. let's push bot after this. care their bkb,0
"4. you guys are so fucking bad. why are you all afk. feed more pls, idiots. gg easy. ",1
good game team! well played supports. keep up the wards and let's push bot for mega creeps.,0
"push mid, we got this. good job guys. keep up the pressure. gg wp. ",0
wtf are you doing afk? trash team omg. how did you miss that!,1
"care top, enemy missing. good job on the mid push. bkb next fight please. gg team effort. wp all ",0
"watch out mid, bkb ready. push after rosh. gg",0
"great ganks top. we should rosh soon. care mid, they're pushing hard. wp all",0
you are so bad. why feed again? stop dying noob. go afk already. can't carry this team of idiots,1
this team is full of noobs. so bad smh,1
gj with the wards. let's group and push high ground ,0
trash team. can't believe this shit. report every one of you. bunch of noobs. i'm done with this game,1
"ward river please. care top, slark missing. push mid with me. nice job!",0
"you’re seriously all useless. feeding and afk. no wards, no map control. report this team. ",1
"wtf are you doing? noob team, lol. gg ez. stop feeding. report this trash player. ",1
10. What a trash team. You're all idiots and can't play for shit. Report this noob for feeding. ,1
"good gank bottom. care top, missing. let's push bot. ward near rosh please. nice bkb juggernaut. keep pressure mid. gg. wp guys.",0
you all suck. lost because of this feeder. report invoker. uninstall please,1
"gg everyone, solid game. let's ward top for safety. nice rotation mid. keep the pressure up ",0
"stop going afk, idiot. you're such a noob at this game. you're feeding too much, report purple. ",1
"stop farming jungle all game, useless carry. noob team, can't even defend high ground properly.",1
stop feeding noobs. learn to play. you're all trash. report this team. useless idiots. uninstall the game,1
"afk farming while we fight? you guys suck. report mid, plays like shit. go uninstall.  ",1
"great plays, keep them on the backfoot. time to rosh. protect our carry. gg. awesome teamfight synergy",0
"gg guys, nice teamwork. care for rosh, omw. good push, let's keep it up.",0
nice gank mid. we can push top now. keep it up. watch for rosh. gg team. bkb ready.,0
"how hard is it to not feed? ugh, noob players ruin every game. report and uninstall pls. ",1
"why would you go afk now? report him, he's trash. noob team, don't know how to play. this is so fucking bad. ",1
omg why didn't you bkb? you're an idiot. no wonder we lost this game. report,1
you're all a bunch of idiots. no one knows how to play right. why do we have no wards? report this feeder. ,1
"awesome ulti, pudge! keep it up. let's rosh when ready. nice game so far",0
"nice hook pudge! we should rosh soon. great rotation top, let’s take that tower. wp",0
coming mid for gank. nice ward placement bot. let's push top now. gg wp team,0
why no wards. you're all noobs. stop feeding. idiot carry. report lion for afk. ,1
"gg easy. nice plays everyone! rosh in 5, be ready. ",0
why play dota if you don’t know how. idiot mid can't even farm. report. trash game. ,1
"gg ez game. ward for rosh please. push mid when safe. great teamwork, we're doing awesome. ",0
"noob team, uninstall pls. this is trash, can't carry you. wtf are you doing bot? go feed somewhere else.  ",1
"careful top, they might gank soon. let's ward jungle. great job on that push mid, keep it up. gg! ",0
"Trash supports, no wards all game. How did you lose mid so badly, idiot?",1
"8. LOL, you're all so bad. Can't believe I'm in this match. Feeding and no map awareness. Trash team. ",1
"nice play, slark. let's focus on objectives now. we can win this",0
rofl that dive bot was crazy good. keep up the pressure on top ,0
what are you doing. you're so fucking useless. get out of my game noob. fucking afk trash. ,1
"idiot carry, you suck. why u afk farm? team lost cause of noob plays",1
nice gank top. keep it up team. gonna ward river. careful bot. gg wp. ,0
let’s ward the jungle. omw to gank top. nice ult dude!,0
"10. What are you doing, you idiot? You just cost us the game. Noob plays everywhere. Report this moron. ",1
"mid is feeding again, what an idiot. do your job you noob",1
"gank bot now. wtf you guys doing, stop feeding. report this idiot already. ",1
wtf are you doing? noob team. can't carry this alone. report invoker afk trash.,1
"you idiot, why are you solo rosh. trash team",1
"great work team, keep the pressure. mid needs help. don't forget wards!",0
are you blind? stop feeding top you idiot. report this noob. worst game ever,1
afk or what? useless carry. your bkb timing is trash. hope u get reported,1
are you stupid? mid was open and you feed. uninstall noob,1
"come on, let's push bot, we need more vision. care mid, gg wp",0
"stop feeding, idiot. report this trash invoker. gg easy lose. you're all pathetic.",1
gj team. let's push bot together. ward rosh pit please. gg,0
seriously? you guys can't even defend mid. get gud or quit. useless team. ,1
"you're so bad, playing like a trash bot. just quit already. idiot. ",1
nice warding team. let's push top next. gj on that gank bot. gg wp all,0
mid is lost cause of you. why play if you're trash? report this feeder. ,1
good job with the wards. care for gank mid. let's take their towers now,0
"ward river please. gj with that tower. keep it up, team. care for the gank in bot. gg ",0
good job team. we can win this. care top. nice push bot. keep it up. gg,0
you're all useless. why did you pick that hero. idiot players every game,1
good job with that bkb timing. let's push bot. careful bot missing. well played team,0
"noob team, stop feeding. mid is lost because of you. report sniper for afk. trash game, u all suck.",1
nice ward mid. push tower bot. gj team. careful top. gg wp ,0
"are you fucking serious? how bad can you be? stop being an idiot and help the team, noob",1
"focus on towers, all mid. I'm on my way. gg well played ",0
"stop feeding noob, learn to play. you're trash just afk pls. what an idiot. report this guy",1
"great gank mid, let's keep the pressure. don't forget to ward roche. nice save, thanks. gg well played!",0
this tidehunter is a joke. can't even land a ravage. do you even play? ,1
let's push mid. nice ward. gj team. i'll deward bot. gg everyone! ,0
omw mid. bkb up soon. let's rosh. gj on the kill. well played team. push now,0
"just quit the game, you're so bad. fucking noob. mid is trash, report that idiot. ",1
good job on rosh. now push mid hard. let's get top tower too. gg wp,0
"wtf are you doing? feed more noob. report this clown. afk mid, what a joke. trash game ",1
you're all fucking noobs. can’t believe this team. afk farming while we lose. idiots. this is why we lose. ,1
"you idiot, why you feed mid. we lose because of this. uninstall noob. ",1
mid gonna gank bot soon. ward up pls. push mid after. nice job team! gg wp,0
"great save omni. keep the pressure on top. we got this, gg wp. ",0
nice job on the gank! rosh at 10. let's push top soon. wp team!,0
hey noob stop dying. lol what are you doing. learn to play the game. joke team,1
"gj team! push now, they're down. omw to help top. gg wp",0
great stun lion. wp everyone. we got this if we push ,0
ward mid please. care bot. gg wp guys. push top now. nice save huskar. gj everyone. let's rosh soon,0
"wtf are you doing, retard. noob team. don't play DOTA again you're trash. report all of you. ",1
quit feeding noob. you suck. report this trash invoker. why u afk?,1
don't feed idiot. you're so bad report. noob play. go afk pls. useless team.,1
wtf are you doing mid? useless. noob feed. just quit idiot. gg trash team.,1
"great teamplay guys. let's group up and push mid. careful bot lane, need wards there. gj on the gank. gg wp team. ",0
lol this team is a joke. afk jungle all game? why even play? ,1
"bot lane push now. care mid, we're missing vision. gg guys, wp. gj top. i'll place a ward. nice assist. push mid for rosh control.",0
"ugh, noob mid. can't you see map? team of idiots. ",1
"someone ward rosh pit. on my way top. gj all, keep pushing. well played, nice team fight!  ",0
"hey invoker, nice gank. pushing bot now. let's ward for vision. gg team! ",0
"gg wp team. hold back, I'll gank mid. nice job slark. let's get rosh. wards up please.",0
"awesome sunstrike, well played invoker. let’s keep pushing mid. cover top with wards please. gg wp",0
afk? you all suck. noob team. report pudge. you all are idiots. ,1
sure. let’s push mid. nice job guys. gg wp,0
"here comes the enemy, pay attention. why u feed? go see a guide, idiot.",1
good rotation top. let's keep the pressure on their offlane. ward the river please,0
stop going solo idiot. you're trash at this game. report slark for feeding. ,1
why didn't you bkb? such a trash player. will report you after game. feeder.,1
"ward river please. push mid. nice one team. care top. gg, well played guys",0
this team is trash. you noob why feed. report all of you. idiots afk when needed,1
omw mid to help. care bot lane. nice warding team. gg wp everyone,0
"wp team, nicely done. let's take rosh. care top, they might gank. push to high ground after ",0
lol this is a waste of time. can't win with an afk noob. report void and riki. learn to play or quit.,1
"careful mid, invoker missing. let's gank top. rosh up in 2 mins. gg wp team ",0
fucking noobs. you're all trash. stop feeding. report these jokers. uninstall pls,1
"are you kidding me? such a noob team, all feeding. report this game. dota is ruined by idiots like you. ",1
"idiot mid, can't even last hit. noob feeding again. what's your problem",1
wtf you noob. stop feeding. you're fucking useless. report this idiot,1
"gg ez mid win. nice bkb timing. care bot, they're missing. let's push.",0
we got this. keep up the pressure. nice gank bot. bkb up,0
"wp bot, nice gank. care top, missing pudge. let's push and end. gg. ",0
"good job staying alive top. team, nice coordination. we need more wards near rosh. push now.	gj guys. ",0
good job on that gank. let's ward jungle. gg guys,0
you guys are terrible. how are you so bad at this game. absolute trash players. I'm done. ,1
just ff already noobs. can't believe this trash. report purple afk,1
nice gank top. gj guys. let's push bot together. care incoming bkb from axe. gg,0
"3. I'm warding top. Let's set up a gank on Rosh. Nice ult! Keep it up, team. GG, well played. ",0
"wtf r u doing, noob invoker? stop feeding! idiot, just report him",1
noobs feeding as usual. why do i always get the worst teams? report this garbage team. so bad,1
Noob mid again. Stop feeding you idiots. What are you doing bot? Just uninstall. Report this team.,1
"gj on the push bot, keep pressure. i'll ward up high ground. we win this easy, gg nice play. ",0
"bkb ready, let’s fight. care mid, they might gank. nice team fight, gg wp",0
"stop running around like an idiot. you suck at dota, just quit. i can't believe this feed. ",1
how did you die to that. seriously afk farming jungle while we fight 4v5. report this clown,1
great job with that rosh. let's stick together and push mid. gg team,0
"no support and you call yourself a team player, idiot. report this noob",1
"gj team, keep pushing bot. we need wards up. nice bkb usage. haha gg",0
"can someone ward rosh? nice push top. care mid, they might gank. gg wp guys",0
ward the jungle please. we can push bot. gj on rosh. ,0
great teamfight guys. keep it up. let's rosh,0
"nice teamwork guys, keep up the pressure. ward their jungle please. wp",0
good gank top guys. let's push bot tower next. bkb up soon. keep the wards up. gg.,0
"wtf are you doing you noob? stop feeding mid, idiot. report this trash. useless team.",1
"let's smoke and gank mid. great teamfight guys, push their towers now. gg well played",0
"well played team, awesome combo! let's finish this, gg. careful with the ganks. nice warding, supports. ",0
nice job with the wards. bkb next item. omw mid. gg wp team. ,0
stop feeding noob. why you always afk? report this trash player. you guys are idiots ,1
"mid noob, can't even stay in lane. trash team. report bottom feeding. why play this game? ",1
"gg guys, great teamwork. keep it up. nice push. let's secure rosh",0
"ward bot pls. coming mid soon. gg wp team. let’s push top. care, they’re missing. nice job all.  ",0
mid coming to gank. nice ward placement btw. push bot after. ggwp team,0
idiots bot. stop dying solo. what a bunch of noobs. you're all trash. this team sucks. ,1
"great gank top, now let's push the tower. gotta stay grouped. play smart, gg!",0
well played slark. top push next. keep vision with wards. let’s win this! ,0
OMG stop dying all of you. Why no wards? You are all so trash. Just go afk already.,1
nice gank top! let's keep the pressure. check wards pls,0
"you're such an idiot, feeding non-stop. report this noob. game is over",1
"why are you afk. feed more noob. uninstall the game, idiot",1
bot lane is lost. report lion for feeding. what are you doing idiot. noob team. it's gg already,1
"everyone care top, they might gank. keep up the pressure, we got this. gg wp team.",0
omg why are you all so bad. stop feeding idiot. can you play or are you just trash. report this noob please. ,1
"wtf team, why no wards. stop feeding noobs. report you all",1
"Come on, stop feeding you idiots. How many times do I have to tell you, noob.",1
"idiots, why are you all feeding? uninstall pls. ",1
stop feeding noob. you're trash man. report this idiot. play properly ffs. don't get caught again. what a joke ,1
afk team. wtf is wrong with you idiots. stop feeding and actually play. report this trash. ,1
careful mid. nice push bot. let's take towers. stay positive team,0
you suck so much. can’t believe this trash. report invoker afk. stop feeding bottom,1
let's go mid and end. care for ganks. bkb ready! gg wp,0
stop feeding bot u idiot. learn to play,1
report this idiot. going afk. useless team. ,1
"noob support can't ward properly. report him after game. seriously, you trash.",1
"Wow, AFK again? You should uninstall your game, noob. This team is full of idiots.",1
just die you fucking idiot. we could have won but you're useless. learn to play!,1
"great teamfight there. nice heals, keep it up. push top while they’re down. gg wp. ",0
nice hook pudge. let's kill rosh. good team fight. wp everyone.,0
amazing gank bot guys. let's rosh soon. care invis. great wards mid. gg well played,0
"careful, enemy around rosh. let's go mid and push hard. nice setup on the gank. wp, gg team ",0
what a bunch of noobs. stop dying. you're all trash. report team,1
well played everyone. nice stuns. let's keep up the pressure mid. gg,0
careful bot. i'll ward top. great gank. keep pressure mid. bkb ready. gg,0
wtf are you doing mid noob. you're so trash. report this idiot pls,1
nice gank mid. good job team. let's get rosh after this. wp ,0
gj taking mid tower. nice setup. we should push high ground now. gg!,0
stop feeding noob. you’re such an idiot. why no ward. report this trash,1
wtf are you doing? you're such an idiot. learn to play noob. report mid this is unbearable,1
what are you doing up there? this team is trash. you guys are fucking useless. why am I stuck with idiots?,1
"stop feed, noob. do u even know how to play? report this idiot",1
